,time,price,change,volume,amount,type
0,15:00:00,5.52,-0.01,0,0,卖盘
1,15:00:00,5.53,--,0,0,买盘
2,14:59:58,5.53,--,19,10507,买盘
3,14:59:53,5.53,0.01,447,247191,买盘
4,14:59:47,5.52,-0.01,595,328440,卖盘
5,14:59:43,5.53,--,215,118895,买盘
6,14:59:38,5.53,--,527,291431,买盘
7,14:59:32,5.53,0.01,308,170324,买盘
8,14:59:28,5.52,-0.01,141,77832,卖盘
9,14:59:23,5.53,--,210,116130,买盘
10,14:59:17,5.53,--,760,420280,买盘
11,14:59:13,5.53,--,38,21014,买盘
12,14:59:08,5.53,--,525,290325,买盘
13,14:59:02,5.53,0.01,206,113918,买盘
14,14:58:58,5.52,-0.01,44,24287,卖盘
15,14:58:53,5.53,--,722,399796,买盘
16,14:58:47,5.53,--,17,9401,买盘
17,14:58:43,5.53,--,10,5530,买盘
18,14:58:38,5.53,--,81,44793,买盘
19,14:58:32,5.53,--,12,6636,买盘
20,14:58:28,5.53,--,165,91245,买盘
21,14:58:23,5.53,--,93,51429,买盘
22,14:58:17,5.53,--,28,15484,买盘
23,14:58:13,5.53,0.01,1,553,买盘
24,14:58:08,5.52,-0.01,17,9384,卖盘
25,14:58:02,5.53,0.01,15,8295,买盘
26,14:57:58,5.52,--,1,552,卖盘
27,14:57:53,5.52,--,32,17664,卖盘
28,14:57:47,5.52,-0.01,53,29255,卖盘
29,14:57:43,5.53,0.01,16,8848,买盘
30,14:57:38,5.52,-0.01,23,12695,卖盘
31,14:57:32,5.53,0.01,35,19355,买盘
32,14:57:28,5.52,--,2,1104,卖盘
33,14:57:23,5.52,--,180,99359,卖盘
34,14:57:17,5.52,-0.01,29,16007,卖盘
35,14:57:13,5.53,--,10,5530,买盘
36,14:57:08,5.53,--,3,1659,买盘
37,14:57:02,5.53,--,124,68572,买盘
38,14:56:58,5.53,--,224,123872,买盘
39,14:56:53,5.53,--,92,50876,买盘
40,14:56:47,5.53,0.01,328,181384,买盘
41,14:56:43,5.52,--,33,18216,卖盘
42,14:56:38,5.52,-0.01,2,1104,卖盘
43,14:56:32,5.53,--,1251,691803,买盘
44,14:56:28,5.53,--,201,111153,买盘
45,14:56:23,5.53,0.01,188,103964,买盘
46,14:56:13,5.52,--,6,3311,卖盘
47,14:56:08,5.52,-0.01,37,20424,卖盘
48,14:56:02,5.53,--,26,14378,买盘
49,14:55:58,5.53,--,116,64148,买盘
50,14:55:53,5.53,--,332,183596,买盘
51,14:55:47,5.53,0.01,2,1106,买盘
52,14:55:38,5.52,--,56,30911,卖盘
53,14:55:32,5.52,-0.01,41,22632,卖盘
54,14:55:23,5.53,--,28,15484,买盘
55,14:55:17,5.53,0.01,105,58065,买盘
56,14:55:07,5.52,-0.01,98,54095,卖盘
57,14:55:02,5.53,--,51,28203,买盘
58,14:54:58,5.53,--,82,45368,卖盘
59,14:54:53,5.53,--,677,374911,买盘
60,14:54:43,5.53,--,31,17143,买盘
61,14:54:38,5.53,0.01,2273,1256969,买盘
62,14:54:32,5.52,-0.01,34,18768,卖盘
63,14:54:28,5.53,0.01,54,29862,买盘
64,14:54:23,5.52,--,134,73968,卖盘
65,14:54:17,5.52,--,20,11040,卖盘
66,14:54:13,5.52,--,330,182160,卖盘
67,14:54:08,5.52,--,258,142416,卖盘
68,14:54:02,5.52,--,75,41400,卖盘
69,14:53:57,5.52,-0.01,5,2760,卖盘
70,14:53:53,5.53,0.01,980,541940,买盘
71,14:53:47,5.52,-0.01,2427,1339704,卖盘
72,14:53:43,5.53,0.01,348,192444,买盘
73,14:53:38,5.52,-0.01,52,28703,卖盘
74,14:53:32,5.53,--,928,513184,买盘
75,14:53:26,5.53,--,8,4589,买盘
76,14:53:22,5.53,--,3,1659,买盘
77,14:53:17,5.53,--,252,139356,买盘
78,14:53:11,5.53,--,2,1106,买盘
79,14:53:07,5.53,--,197,108941,买盘
80,14:53:02,5.53,--,30,16590,买盘
81,14:52:56,5.53,--,36,19908,买盘
82,14:52:52,5.53,--,127,70231,买盘
83,14:52:47,5.53,--,83,45899,买盘
84,14:52:41,5.53,--,14,7742,买盘
85,14:52:37,5.53,--,92,50876,买盘
86,14:52:32,5.53,--,297,164241,买盘
87,14:52:26,5.53,0.01,172,95116,买盘
88,14:52:22,5.52,-0.01,733,404615,卖盘
89,14:52:17,5.53,0.01,47,25991,买盘
90,14:52:11,5.52,-0.01,210,115919,卖盘
91,14:52:07,5.53,--,61,33733,买盘
92,14:51:56,5.53,--,13,7189,买盘
93,14:51:52,5.53,0.01,300,165900,买盘
94,14:51:41,5.52,--,197,108743,卖盘
95,14:51:37,5.52,--,29,16007,卖盘
96,14:51:26,5.52,--,100,55199,卖盘
97,14:51:22,5.52,-0.01,102,56303,卖盘
98,14:51:16,5.53,0.01,155,85715,买盘
99,14:51:11,5.52,-0.01,70,38640,卖盘
100,14:51:07,5.53,--,107,59171,买盘
101,14:51:02,5.53,0.01,451,249403,买盘
102,14:50:56,5.52,--,135,74520,卖盘
103,14:50:52,5.52,--,17,9384,卖盘
104,14:50:41,5.52,-0.01,75,41400,卖盘
105,14:50:37,5.53,--,263,145439,买盘
106,14:50:32,5.53,0.01,1910,1056230,买盘
107,14:50:26,5.52,-0.01,20,11040,卖盘
108,14:50:22,5.53,--,94,51982,买盘
109,14:50:16,5.53,--,11,6083,买盘
110,14:50:11,5.53,0.01,94,51982,买盘
111,14:50:07,5.52,--,545,300840,卖盘
112,14:50:01,5.52,--,63,34776,卖盘
113,14:49:56,5.52,--,347,191543,卖盘
114,14:49:52,5.52,--,132,72864,卖盘
115,14:49:46,5.52,--,368,203135,卖盘
116,14:49:41,5.52,--,55,30359,卖盘
117,14:49:31,5.52,--,30,16560,卖盘
118,14:49:26,5.52,--,25,13799,卖盘
119,14:49:22,5.52,--,98,54095,卖盘
120,14:49:16,5.52,--,297,163944,卖盘
121,14:49:11,5.52,-0.01,801,442151,卖盘
122,14:49:07,5.53,--,45,24885,买盘
123,14:49:01,5.53,0.01,148,81844,买盘
124,14:48:56,5.52,-0.01,34,18768,卖盘
125,14:48:46,5.53,--,8,4424,买盘
126,14:48:41,5.53,0.01,10,5530,买盘
127,14:48:37,5.52,-0.01,1,552,卖盘
128,14:48:31,5.53,--,105,58065,买盘
129,14:48:26,5.53,0.01,36,19908,买盘
130,14:48:22,5.52,-0.01,66,36432,卖盘
131,14:48:11,5.53,--,53,29309,买盘
132,14:48:06,5.53,--,16,8848,买盘
133,14:48:01,5.53,--,25,13825,买盘
134,14:47:56,5.53,--,125,69125,买盘
135,14:47:52,5.53,--,1657,916321,买盘
136,14:47:41,5.53,--,41,22673,买盘
137,14:47:31,5.53,0.01,1196,661388,买盘
138,14:47:26,5.52,-0.01,967,533784,卖盘
139,14:47:22,5.53,--,46,25438,买盘
140,14:47:11,5.53,--,1,553,买盘
141,14:47:06,5.53,--,20,11060,买盘
142,14:47:01,5.53,--,52,28756,买盘
143,14:46:51,5.53,--,20,11060,买盘
144,14:46:46,5.53,0.01,21,11613,买盘
145,14:46:41,5.52,-0.01,45,24839,卖盘
146,14:46:31,5.53,--,32,17696,买盘
147,14:46:26,5.53,--,119,65807,买盘
148,14:46:20,5.53,--,81,44793,买盘
149,14:46:16,5.53,--,21,11613,买盘
150,14:46:11,5.53,--,51,28203,买盘
151,14:46:05,5.53,--,108,59724,买盘
152,14:46:01,5.53,--,139,76867,买盘
153,14:45:50,5.53,--,21,11613,买盘
154,14:45:46,5.53,0.01,10,5530,买盘
155,14:45:41,5.52,-0.01,44,24287,卖盘
156,14:45:35,5.53,--,25,13825,买盘
157,14:45:31,5.53,--,131,72443,买盘
158,14:45:25,5.53,--,85,47005,买盘
159,14:45:20,5.53,0.01,40,22120,买盘
160,14:45:16,5.52,-0.01,70,38640,卖盘
161,14:45:10,5.53,0.01,46,25438,买盘
162,14:45:05,5.52,-0.01,49,27047,卖盘
163,14:45:01,5.53,--,21,11613,买盘
164,14:44:55,5.53,--,2090,1155770,买盘
165,14:44:50,5.53,--,53,29309,买盘
166,14:44:46,5.53,--,1,553,买盘
167,14:44:40,5.53,--,124,68572,买盘
168,14:44:31,5.53,0.01,33,18249,买盘
169,14:44:25,5.52,-0.01,736,406271,卖盘
170,14:44:20,5.53,0.01,56,30968,买盘
171,14:44:16,5.52,--,31,17112,卖盘
172,14:44:10,5.52,-0.01,69,38088,卖盘
173,14:44:05,5.53,--,2,1106,买盘
174,14:44:01,5.53,--,26,14378,买盘
175,14:43:55,5.53,--,1,553,买盘
176,14:43:50,5.53,--,70,38710,买盘
177,14:43:46,5.53,--,2,1106,买盘
178,14:43:40,5.53,0.01,42,23226,买盘
179,14:43:35,5.52,-0.01,529,292008,卖盘
180,14:43:31,5.53,--,21,11613,买盘
181,14:43:25,5.53,0.01,13,7189,买盘
182,14:43:20,5.52,--,48,26495,卖盘
183,14:43:16,5.52,-0.01,61,33672,卖盘
184,14:43:10,5.53,--,21,11613,买盘
185,14:43:05,5.53,--,7,3871,买盘
186,14:43:01,5.53,0.01,42,23226,买盘
187,14:42:55,5.52,-0.01,5,2760,卖盘
188,14:42:50,5.53,--,79,43687,买盘
189,14:42:46,5.53,0.01,6,3318,买盘
190,14:42:40,5.52,-0.01,30,16560,卖盘
191,14:42:35,5.53,--,15,8295,买盘
192,14:42:31,5.53,--,22,12166,买盘
193,14:42:25,5.53,--,6,3318,买盘
194,14:42:20,5.53,--,74,40922,买盘
195,14:42:16,5.53,--,31,17143,买盘
196,14:42:10,5.53,--,21,11613,买盘
197,14:42:05,5.53,--,182,100646,买盘
198,14:42:01,5.53,0.01,32,17696,买盘
199,14:41:50,5.52,--,187,103223,卖盘
200,14:41:46,5.52,-0.01,170,93840,卖盘
201,14:41:40,5.53,0.01,829,458437,买盘
202,14:41:35,5.52,-0.01,15,8280,卖盘
203,14:41:31,5.53,0.01,181,100093,买盘
204,14:41:25,5.52,-0.01,84,46368,卖盘
205,14:41:20,5.53,0.01,197,108941,买盘
206,14:41:15,5.52,--,22,12143,卖盘
207,14:41:10,5.52,-0.01,88,48575,卖盘
208,14:41:05,5.53,--,1,553,买盘
209,14:41:00,5.53,0.01,20,11060,买盘
210,14:40:55,5.52,-0.01,6,3311,卖盘
211,14:40:50,5.53,--,282,155946,买盘
212,14:40:45,5.53,--,22,12166,买盘
213,14:40:40,5.53,0.01,536,296408,买盘
214,14:40:35,5.52,-0.01,112,61823,卖盘
215,14:40:30,5.53,0.01,50,27650,买盘
216,14:40:25,5.52,--,50,27599,卖盘
217,14:40:20,5.52,--,31,17112,卖盘
218,14:40:15,5.52,-0.01,24,13247,卖盘
219,14:40:10,5.53,--,67,37051,买盘
220,14:39:59,5.53,--,109,60277,买盘
221,14:39:50,5.53,0.01,62,34286,买盘
222,14:39:40,5.52,-0.01,149,82248,卖盘
223,14:39:35,5.53,--,7,3871,买盘
224,14:39:30,5.53,--,43,23779,买盘
225,14:39:25,5.53,--,99,54747,买盘
226,14:39:19,5.53,--,37,20461,买盘
227,14:39:10,5.53,--,56,30968,买盘
228,14:39:04,5.53,--,372,205716,买盘
229,14:38:59,5.53,--,37,20461,买盘
230,14:38:55,5.53,--,16,8848,买盘
231,14:38:49,5.53,0.01,364,201430,买盘
232,14:38:44,5.52,-0.01,8,4416,卖盘
233,14:38:40,5.53,0.01,210,116130,买盘
234,14:38:34,5.52,-0.01,20,11040,卖盘
235,14:38:29,5.53,--,140,77420,买盘
236,14:38:25,5.53,--,123,68019,买盘
237,14:38:19,5.53,--,22,12166,买盘
238,14:38:14,5.53,--,1,553,买盘
239,14:38:10,5.53,--,29,16037,买盘
240,14:38:04,5.53,--,6,3318,买盘
