,time,price,change,volume,amount,type
0,15:00:00,28.15,--,0,0,买盘
1,15:00:00,28.15,--,0,0,买盘
2,14:59:59,28.15,--,32,90080,买盘
3,14:59:57,28.15,--,5,14075,买盘
4,14:59:53,28.15,0.02,82,230830,买盘
5,14:59:47,28.13,-0.01,19,53447,卖盘
6,14:59:42,28.14,-0.01,20,56280,卖盘
7,14:59:38,28.15,--,5,14075,买盘
8,14:59:32,28.15,-0.05,60,168900,卖盘
9,14:59:17,28.2,0.04,2,5640,卖盘
10,14:59:12,28.16,-0.02,30,87267,卖盘
11,14:59:08,28.18,-0.08,13,36634,卖盘
12,14:58:57,28.26,-0.01,7,19782,中性盘
13,14:58:53,28.27,0.09,11,31097,买盘
14,14:58:42,28.18,0.03,1,2818,中性盘
15,14:58:32,28.15,-0.05,2,5630,买盘
16,14:58:27,28.2,0.09,9,25380,中性盘
17,14:58:23,28.11,--,0,0,卖盘
18,14:58:17,28.11,0.01,105,295155,卖盘
19,14:58:12,28.1,--,100,281000,卖盘
20,14:58:08,28.1,--,0,0,卖盘
21,14:58:02,28.1,-0.01,100,281000,卖盘
22,14:57:52,28.11,--,25,70275,买盘
23,14:57:47,28.11,-0.01,75,210825,卖盘
24,14:57:42,28.12,-0.02,100,281200,卖盘
25,14:57:37,28.14,-0.08,100,281400,卖盘
26,14:57:32,28.22,-0.06,5,14110,买盘
27,14:57:27,28.28,0.1,104,294112,买盘
28,14:57:22,28.18,-0.01,100,281800,卖盘
29,14:57:17,28.19,--,0,0,卖盘
30,14:57:12,28.19,-0.02,100,281900,卖盘
31,14:57:07,28.21,-0.01,100,282100,卖盘
32,14:56:52,28.22,0.01,43,121346,买盘
33,14:56:47,28.21,--,1,2821,买盘
34,14:56:42,28.21,-0.01,10,28210,卖盘
35,14:56:27,28.22,-0.02,48,135456,卖盘
36,14:56:22,28.24,-0.02,100,282400,卖盘
37,14:56:17,28.26,-0.04,10,28260,卖盘
38,14:56:12,28.3,--,8,22640,买盘
39,14:56:06,28.3,--,6,16980,买盘
40,14:55:57,28.3,0.06,1,2830,买盘
41,14:55:51,28.24,--,0,0,卖盘
42,14:55:47,28.24,--,0,0,卖盘
43,14:55:36,28.24,-0.08,6,16944,卖盘
44,14:55:32,28.32,--,0,0,买盘
45,14:55:21,28.32,--,1,2832,买盘
46,14:55:12,28.32,--,8,22656,买盘
47,14:55:06,28.32,--,1,2832,买盘
48,14:54:56,28.32,0.09,14,39648,买盘
49,14:54:51,28.23,--,0,0,卖盘
50,14:54:41,28.23,--,96,271008,买盘
51,14:54:21,28.23,-0.09,204,575892,卖盘
52,14:54:06,28.32,0.03,36,101952,买盘
53,14:54:02,28.29,-0.02,5,14145,卖盘
54,14:53:56,28.31,0.02,26,73606,买盘
55,14:53:51,28.29,--,17,48093,卖盘
56,14:53:41,28.29,0.02,22,62238,买盘
57,14:53:36,28.27,-0.01,1,2827,卖盘
58,14:53:26,28.28,--,1,2828,卖盘
59,14:53:21,28.28,--,1,2828,中性盘
60,14:52:47,28.28,-0.01,16,45248,卖盘
61,14:52:36,28.29,--,10,28290,买盘
62,14:52:32,28.29,--,3,8487,买盘
63,14:52:21,28.29,--,11,31119,买盘
64,14:52:17,28.29,--,26,73554,卖盘
65,14:52:02,28.29,0.01,4,11316,买盘
66,14:51:47,28.28,-0.02,4,11312,卖盘
67,14:51:36,28.3,--,0,0,买盘
68,14:51:31,28.3,0.02,12,33960,买盘
69,14:51:21,28.28,-0.01,1,2828,卖盘
70,14:51:17,28.29,0.02,1,2829,买盘
71,14:51:11,28.27,0.02,1,2827,买盘
72,14:51:01,28.25,0.04,4,13842,买盘
73,14:50:51,28.21,--,0,0,卖盘
74,14:50:36,28.21,0.01,1,2821,中性盘
75,14:50:31,28.2,--,6,16920,买盘
76,14:50:26,28.2,--,1,2820,买盘
77,14:50:21,28.2,-0.03,71,200220,卖盘
78,14:50:16,28.23,--,0,0,卖盘
79,14:50:11,28.23,0.03,2,5646,买盘
80,14:50:00,28.2,-0.03,2,5640,买盘
81,14:49:51,28.23,--,0,0,买盘
82,14:49:45,28.23,0.03,1,2823,买盘
83,14:49:36,28.2,0.01,5,14100,卖盘
84,14:49:31,28.19,--,0,0,卖盘
85,14:49:15,28.19,--,5,14095,买盘
86,14:49:06,28.19,-0.06,95,267805,卖盘
87,14:49:00,28.25,--,2,5650,买盘
88,14:48:30,28.25,--,1,2825,买盘
89,14:48:26,28.25,-0.07,3,8475,卖盘
90,14:48:00,28.32,--,0,0,买盘
91,14:47:56,28.32,0.03,1,2832,买盘
92,14:47:45,28.29,--,0,0,卖盘
93,14:47:30,28.29,--,59,167505,卖盘
94,14:47:15,28.29,0.01,26,73554,买盘
95,14:47:11,28.28,--,4,11312,卖盘
96,14:47:05,28.28,--,3,8484,卖盘
97,14:46:56,28.28,0.02,8,22624,买盘
98,14:46:45,28.26,--,1,2826,卖盘
99,14:46:41,28.26,0.02,44,125672,买盘
100,14:46:30,28.24,--,4,11296,买盘
101,14:46:26,28.24,--,7,19768,买盘
102,14:46:20,28.24,0.01,1,2824,买盘
103,14:46:15,28.23,--,9,25407,卖盘
104,14:46:05,28.23,0.01,24,67752,买盘
105,14:46:00,28.22,--,2,5644,买盘
106,14:45:56,28.22,-0.01,5,14110,卖盘
107,14:45:45,28.23,0.01,4,11292,买盘
108,14:45:30,28.22,0.01,1,2822,卖盘
109,14:45:25,28.21,-0.01,45,126945,卖盘
110,14:45:20,28.22,--,10,28220,买盘
111,14:45:15,28.22,0.01,157,443054,买盘
112,14:45:11,28.21,0.01,7,19747,卖盘
113,14:45:05,28.2,0.01,39,110769,买盘
114,14:45:00,28.19,-0.01,6,16914,卖盘
115,14:44:35,28.2,0.01,80,225600,买盘
116,14:44:30,28.19,-0.01,1,2819,卖盘
117,14:44:25,28.2,0.01,1,2820,买盘
118,14:44:20,28.19,-0.01,1,2819,卖盘
119,14:44:15,28.2,--,2,5640,买盘
120,14:43:35,28.2,--,0,0,买盘
121,14:43:30,28.2,0.03,5,14100,买盘
122,14:43:15,28.17,--,0,0,卖盘
123,14:43:10,28.17,--,0,0,卖盘
124,14:43:05,28.17,-0.01,12,33804,卖盘
125,14:42:55,28.18,0.01,3,8454,买盘
126,14:42:45,28.17,--,59,166203,买盘
127,14:42:40,28.17,0.01,18,50706,买盘
