,time,price,change,volume,amount,type
0,15:00:21,10.57,--,3348,3538836,买盘
1,14:57:27,10.57,--,0,0,买盘
2,14:57:03,10.57,-0.01,18,20040,卖盘
3,14:57:00,10.58,0.02,96,101568,买盘
4,14:56:51,10.56,-0.01,75,79242,卖盘
5,14:56:48,10.57,-0.01,28,30610,卖盘
6,14:56:42,10.58,0.01,83,87856,买盘
7,14:56:39,10.57,--,190,200830,卖盘
8,14:56:33,10.57,0.01,254,268478,买盘
9,14:56:30,10.56,--,68,72821,卖盘
10,14:56:27,10.56,--,16,16896,卖盘
11,14:56:24,10.56,-0.01,36,38016,卖盘
12,14:56:21,10.57,0.01,11,11669,买盘
13,14:56:18,10.56,--,118,124608,卖盘
14,14:56:15,10.56,--,2,3125,卖盘
15,14:56:12,10.56,-0.01,140,147840,卖盘
16,14:56:09,10.57,--,68,71876,买盘
17,14:56:06,10.57,0.01,46,48622,买盘
18,14:56:03,10.56,-0.01,95,100362,卖盘
19,14:56:00,10.57,--,50,53864,买盘
20,14:55:57,10.57,0.02,87,92001,买盘
21,14:55:54,10.55,--,2,3122,卖盘
22,14:55:51,10.55,-0.02,28,29540,卖盘
23,14:55:45,10.57,0.01,151,159649,买盘
24,14:55:42,10.56,0.01,224,236544,买盘
25,14:55:39,10.55,--,38,40090,卖盘
26,14:55:36,10.55,-0.01,532,561260,卖盘
27,14:55:33,10.56,--,6,6336,卖盘
28,14:55:30,10.56,--,18,19008,卖盘
29,14:55:27,10.56,--,6,7349,卖盘
30,14:55:24,10.56,--,12,12672,卖盘
31,14:55:21,10.56,--,17,17994,卖盘
32,14:55:18,10.56,--,22,23232,卖盘
33,14:55:15,10.56,-0.01,24,26357,卖盘
34,14:55:09,10.57,0.01,191,201929,买盘
35,14:55:06,10.56,--,80,85493,卖盘
36,14:55:00,10.56,--,206,217536,卖盘
37,14:54:51,10.56,--,20,21120,卖盘
38,14:54:45,10.56,-0.01,53,56010,卖盘
39,14:54:42,10.57,--,42,44394,买盘
40,14:54:36,10.57,--,22,23254,买盘
41,14:54:33,10.57,0.01,20,21140,买盘
42,14:54:24,10.56,-0.01,10,10560,卖盘
43,14:54:21,10.57,0.01,108,115170,买盘
44,14:54:18,10.56,--,66,69696,买盘
45,14:54:15,10.56,-0.01,570,601920,卖盘
46,14:54:09,10.57,--,145,153307,买盘
47,14:54:06,10.57,0.01,50,53864,买盘
48,14:54:00,10.56,-0.01,2,2112,卖盘
49,14:53:51,10.57,0.01,47,49721,买盘
50,14:53:45,10.56,-0.01,10,10560,卖盘
51,14:53:42,10.57,--,0,1014,买盘
52,14:53:39,10.57,0.01,12,12684,买盘
53,14:53:33,10.56,-0.01,83,87690,卖盘
54,14:53:27,10.57,-0.01,7,7990,卖盘
55,14:53:24,10.58,0.01,40,42320,买盘
56,14:53:18,10.57,-0.01,129,136353,卖盘
57,14:53:15,10.58,0.01,116,123659,买盘
58,14:53:12,10.57,--,73,77161,卖盘
59,14:53:09,10.57,--,100,105700,卖盘
60,14:53:06,10.57,--,1,1648,买盘
61,14:53:03,10.57,--,18,19026,买盘
62,14:52:57,10.57,--,64,68662,买盘
63,14:52:54,10.57,0.01,1,1099,买盘
64,14:52:51,10.56,--,0,1013,卖盘
65,14:52:45,10.56,-0.01,26,27456,卖盘
66,14:52:42,10.57,--,200,211400,买盘
67,14:52:39,10.57,0.01,31,32809,买盘
