,time,price,change,volume,amount,type
0,15:00:00,9.59,--,0,0,买盘
1,15:00:00,9.59,--,0,0,买盘
2,14:59:59,9.59,--,50,47950,买盘
3,14:59:55,9.59,-0.01,179,171661,卖盘
4,14:59:51,9.6,0.01,82,78720,买盘
5,14:59:46,9.59,--,438,420042,卖盘
6,14:59:40,9.59,--,501,480459,卖盘
7,14:59:36,9.59,--,87,83433,卖盘
8,14:59:31,9.59,--,182,174538,卖盘
9,14:59:25,9.59,--,231,221529,买盘
10,14:59:21,9.59,0.01,165,158235,买盘
11,14:59:16,9.58,-0.02,91,87178,卖盘
12,14:59:10,9.6,--,306,293760,买盘
13,14:59:06,9.6,--,141,135360,买盘
14,14:59:01,9.6,--,618,593280,买盘
15,14:58:55,9.6,--,170,163200,买盘
16,14:58:51,9.6,--,146,140160,卖盘
17,14:58:45,9.6,0.01,34,32640,卖盘
18,14:58:40,9.59,0.01,363,348117,买盘
19,14:58:36,9.58,--,469,449302,卖盘
20,14:58:30,9.58,-0.02,732,701256,卖盘
21,14:58:25,9.6,0.02,566,543638,买盘
22,14:58:21,9.58,--,471,451218,卖盘
23,14:58:15,9.58,0.02,51,48858,买盘
24,14:58:10,9.56,--,92,87952,卖盘
25,14:58:06,9.56,--,275,262900,卖盘
26,14:58:00,9.56,--,25,23900,卖盘
27,14:57:55,9.56,--,499,477044,卖盘
28,14:57:51,9.56,--,859,821204,卖盘
29,14:57:45,9.56,--,92,87952,卖盘
30,14:57:40,9.56,0.02,1056,1009536,买盘
31,14:57:36,9.54,0.01,316,301464,买盘
32,14:57:30,9.53,--,0,0,中性盘
33,14:57:25,9.53,-0.01,748,712844,中性盘
34,14:57:20,9.54,0.01,383,365381,买盘
35,14:57:15,9.53,-0.02,54,51462,卖盘
36,14:57:10,9.55,0.03,946,903430,买盘
37,14:57:05,9.52,0.01,198,188496,买盘
38,14:57:00,9.51,-0.01,42,39942,卖盘
39,14:56:55,9.52,0.02,222,211344,买盘
40,14:56:50,9.5,0.01,529,503405,买盘
41,14:56:45,9.49,--,391,371059,卖盘
42,14:56:40,9.49,-0.01,363,344487,卖盘
43,14:56:35,9.5,0.01,879,835050,买盘
44,14:56:30,9.49,--,260,246740,卖盘
45,14:56:25,9.49,--,456,432744,卖盘
46,14:56:20,9.49,--,97,92053,卖盘
47,14:56:10,9.49,-0.01,626,594074,买盘
48,14:56:05,9.5,0.01,369,350645,买盘
49,14:56:00,9.49,--,8,7592,卖盘
50,14:55:55,9.49,--,178,168922,卖盘
51,14:55:50,9.49,0.01,351,333953,买盘
52,14:55:45,9.48,-0.01,132,125136,卖盘
53,14:55:40,9.49,--,80,75920,买盘
54,14:55:35,9.49,0.01,546,518154,买盘
55,14:55:30,9.48,--,7,6636,卖盘
56,14:55:25,9.48,--,5,4740,卖盘
57,14:55:20,9.48,--,136,128928,卖盘
58,14:55:15,9.48,-0.01,134,127032,卖盘
59,14:55:10,9.49,0.01,334,316966,买盘
60,14:55:05,9.48,-0.01,155,146940,卖盘
61,14:55:00,9.49,0.01,134,127166,买盘
62,14:54:55,9.48,--,146,138408,卖盘
63,14:54:50,9.48,--,29,27492,卖盘
64,14:54:45,9.48,0.01,268,254064,买盘
65,14:54:40,9.47,-0.01,81,76707,卖盘
66,14:54:34,9.48,--,90,85320,买盘
67,14:54:30,9.48,--,499,473052,卖盘
68,14:54:25,9.48,--,66,62568,卖盘
69,14:54:19,9.48,--,556,527088,卖盘
70,14:54:15,9.48,--,11,10428,卖盘
71,14:54:10,9.48,--,188,178224,买盘
72,14:54:04,9.48,0.01,200,189600,买盘
73,14:54:00,9.47,-0.01,5,4735,卖盘
74,14:53:55,9.48,-0.01,998,946104,卖盘
75,14:53:49,9.49,0.01,230,218270,买盘
76,14:53:45,9.48,--,170,161160,卖盘
77,14:53:40,9.48,--,8,7584,卖盘
78,14:53:34,9.48,--,169,160212,卖盘
79,14:53:30,9.48,0.01,60,56880,买盘
80,14:53:19,9.47,0.01,8,7576,中性盘
81,14:53:15,9.46,-0.02,288,272448,卖盘
82,14:53:10,9.48,0.01,204,193392,买盘
83,14:53:04,9.47,--,94,89018,买盘
84,14:53:00,9.47,--,144,136368,卖盘
85,14:52:55,9.47,--,315,298305,卖盘
86,14:52:49,9.47,-0.01,40,37880,卖盘
87,14:52:45,9.48,0.01,100,94800,买盘
88,14:52:40,9.47,--,81,76707,买盘
89,14:52:34,9.47,0.01,240,227280,买盘
90,14:52:30,9.46,-0.01,1,946,卖盘
91,14:52:25,9.47,0.01,105,99435,买盘
92,14:52:19,9.46,--,19,17974,卖盘
93,14:52:15,9.46,--,37,35002,买盘
94,14:52:10,9.46,0.01,200,189200,买盘
95,14:51:55,9.45,-0.01,29,27404,卖盘
96,14:51:49,9.46,0.01,36,34056,买盘
97,14:51:45,9.45,--,47,44415,卖盘
98,14:51:40,9.45,--,551,520694,买盘
99,14:51:34,9.45,--,70,66150,买盘
100,14:51:30,9.45,--,220,207899,买盘
101,14:51:24,9.45,--,10,9450,买盘
102,14:51:09,9.45,-0.01,71,67095,卖盘
103,14:51:04,9.46,0.01,16,15136,买盘
104,14:50:45,9.45,--,368,347760,买盘
105,14:50:34,9.45,--,50,47250,买盘
106,14:50:30,9.45,-0.01,3,2835,买盘
107,14:50:19,9.46,--,0,0,买盘
108,14:50:14,9.46,--,65,61490,买盘
109,14:50:09,9.46,0.01,30,28380,买盘
110,14:50:04,9.45,-0.01,8,7559,中性盘
111,14:49:54,9.46,--,40,37840,买盘
112,14:49:49,9.46,--,101,95546,卖盘
113,14:49:44,9.46,--,64,60544,卖盘
114,14:49:34,9.46,--,19,17974,卖盘
115,14:49:29,9.46,0.01,610,577060,买盘
116,14:49:19,9.45,--,0,0,卖盘
117,14:49:14,9.45,--,20,18900,卖盘
