,time,price,change,volume,amount,type
0,15:00:21,8.62,-0.01,3863,3330354,卖盘
1,14:57:21,8.63,--,0,0,中性盘
2,14:57:00,8.63,0.01,60,51780,买盘
3,14:56:57,8.62,-0.02,12,10343,卖盘
4,14:56:54,8.64,0.01,202,174528,买盘
5,14:56:51,8.63,--,14,12910,买盘
6,14:56:48,8.63,--,147,126895,卖盘
7,14:56:45,8.63,--,30,26718,卖盘
8,14:56:42,8.63,--,83,71663,卖盘
9,14:56:39,8.63,-0.01,844,729200,卖盘
10,14:56:36,8.64,--,512,442368,买盘
11,14:56:33,8.64,0.01,84,72576,买盘
12,14:56:30,8.63,0.01,55,47499,买盘
13,14:56:27,8.62,-0.02,42,37031,卖盘
14,14:56:18,8.64,0.02,550,475200,买盘
15,14:56:15,8.62,-0.01,283,243980,卖盘
16,14:56:12,8.63,--,62,53506,卖盘
17,14:56:09,8.63,0.01,114,98382,中性盘
18,14:56:06,8.62,-0.01,178,153436,卖盘
19,14:56:03,8.63,--,6,5178,卖盘
20,14:56:00,8.63,--,160,138908,卖盘
21,14:55:57,8.63,-0.01,91,78981,中性盘
22,14:55:54,8.64,0.02,141,121824,买盘
23,14:55:51,8.62,--,256,220671,买盘
24,14:55:48,8.62,--,12,10343,买盘
25,14:55:45,8.62,--,212,182743,卖盘
26,14:55:39,8.62,-0.01,68,58615,卖盘
27,14:55:36,8.63,0.01,89,76807,买盘
28,14:55:33,8.62,-0.01,95,81889,卖盘
29,14:55:30,8.63,0.01,66,56958,买盘
30,14:55:27,8.62,--,13,11205,卖盘
31,14:55:24,8.62,--,69,59477,买盘
32,14:55:21,8.62,--,81,69822,买盘
33,14:55:18,8.62,--,48,41375,卖盘
34,14:55:15,8.62,--,38,32755,卖盘
35,14:55:09,8.62,-0.01,270,232739,卖盘
36,14:55:06,8.63,0.01,11,9493,买盘
37,14:55:03,8.62,--,80,68960,卖盘
38,14:55:00,8.62,--,91,78442,卖盘
39,14:54:57,8.62,-0.01,120,103439,卖盘
40,14:54:54,8.63,0.01,50,43150,买盘
41,14:54:51,8.62,--,16,13791,卖盘
42,14:54:48,8.62,0.01,144,124127,买盘
43,14:54:45,8.61,-0.01,500,430500,卖盘
44,14:54:42,8.62,0.01,89,76718,中性盘
45,14:54:39,8.61,-0.01,130,111929,卖盘
46,14:54:36,8.62,--,160,138126,买盘
47,14:54:33,8.62,--,22,18964,买盘
48,14:54:30,8.62,0.01,110,94819,买盘
49,14:54:27,8.61,--,323,278103,卖盘
50,14:54:21,8.61,--,59,50799,卖盘
51,14:54:18,8.61,--,126,108486,卖盘
52,14:54:15,8.61,--,35,30134,卖盘
53,14:54:12,8.61,-0.01,41,35301,卖盘
54,14:54:09,8.62,0.01,107,92233,买盘
55,14:54:03,8.61,-0.01,219,188559,卖盘
56,14:53:57,8.62,--,20,17240,买盘
57,14:53:54,8.62,--,138,118955,买盘
58,14:53:51,8.62,-0.01,456,393727,卖盘
59,14:53:48,8.63,--,24,20712,卖盘
60,14:53:39,8.63,-0.01,268,231284,卖盘
61,14:53:36,8.64,--,66,57024,卖盘
62,14:53:30,8.64,-0.01,119,102816,卖盘
63,14:53:27,8.65,--,8,6920,买盘
64,14:53:24,8.65,--,80,69200,买盘
65,14:53:21,8.65,--,157,135805,买盘
66,14:53:18,8.65,--,28,24220,买盘
67,14:53:15,8.65,--,1192,1031702,卖盘
68,14:53:09,8.65,--,22,19030,卖盘
69,14:53:06,8.65,--,419,362469,卖盘
70,14:53:03,8.65,--,873,755352,卖盘
71,14:52:54,8.65,--,121,104665,卖盘
72,14:52:45,8.65,--,309,267285,卖盘
73,14:52:42,8.65,-0.01,199,172135,卖盘
74,14:52:36,8.66,0.01,10,8660,买盘
75,14:52:33,8.65,-0.01,528,456720,卖盘
76,14:52:24,8.66,--,189,163674,买盘
77,14:52:21,8.66,--,28,24248,买盘
78,14:52:18,8.66,--,46,39836,买盘
79,14:52:15,8.66,--,69,59754,买盘
80,14:52:12,8.66,-0.01,39,33774,中性盘
81,14:52:09,8.67,0.01,50,43350,买盘
82,14:52:06,8.66,--,131,113446,卖盘
83,14:52:03,8.66,--,2,1732,卖盘
84,14:52:00,8.66,-0.01,80,69280,卖盘
85,14:51:57,8.67,0.01,144,124848,买盘
86,14:51:54,8.66,-0.01,342,296172,卖盘
87,14:51:45,8.67,0.01,69,59823,买盘
88,14:51:42,8.66,--,72,62352,卖盘
89,14:51:39,8.66,-0.01,131,113446,卖盘
90,14:51:36,8.67,--,17,14739,买盘
91,14:51:33,8.67,--,123,106641,买盘
92,14:51:30,8.67,--,20,17340,买盘
93,14:51:27,8.67,--,10,8670,买盘
94,14:51:24,8.67,0.01,51,44217,买盘
95,14:51:21,8.66,--,307,266693,卖盘
96,14:51:18,8.66,--,510,441660,卖盘
97,14:51:15,8.66,--,172,148952,卖盘
98,14:51:06,8.66,-0.01,71,61520,卖盘
99,14:51:03,8.67,0.01,24,21640,买盘
100,14:51:00,8.66,--,25,21684,卖盘
101,14:50:57,8.66,--,114,99555,卖盘
102,14:50:54,8.66,-0.02,48,41568,卖盘
103,14:50:51,8.68,0.02,31,26942,买盘
104,14:50:48,8.66,-0.01,34,30275,卖盘
105,14:50:45,8.67,--,9,7837,卖盘
106,14:50:42,8.67,--,10,8670,卖盘
107,14:50:36,8.67,--,30,26010,买盘
108,14:50:33,8.67,--,68,59788,买盘
109,14:50:27,8.67,--,24,20808,买盘
110,14:50:24,8.67,-0.01,449,389317,卖盘
111,14:50:21,8.68,--,360,312480,买盘
112,14:50:18,8.68,--,308,267344,买盘
113,14:50:15,8.68,0.01,22,19929,买盘
114,14:50:12,8.67,-0.01,77,66793,卖盘
115,14:50:06,8.68,--,94,81592,买盘
116,14:50:00,8.68,--,22,19096,买盘
117,14:49:57,8.68,--,46,40761,买盘
118,14:49:54,8.68,--,46,39928,卖盘
119,14:49:48,8.68,0.01,41,35622,买盘
120,14:49:42,8.67,-0.01,374,325090,卖盘
121,14:49:39,8.68,0.01,891,773422,买盘
122,14:49:36,8.67,--,210,182070,卖盘
123,14:49:30,8.67,--,150,130882,卖盘
124,14:49:27,8.67,--,20,17340,卖盘
125,14:49:24,8.67,-0.01,211,182971,卖盘
126,14:49:21,8.68,--,4,4305,买盘
127,14:49:18,8.68,--,25,21734,买盘
128,14:49:15,8.68,0.01,20,18193,买盘
129,14:49:12,8.67,-0.01,51,44251,卖盘
130,14:49:09,8.68,0.01,164,143185,买盘
131,14:49:06,8.67,--,35,30379,卖盘
132,14:49:00,8.67,--,300,260100,卖盘
133,14:48:54,8.67,-0.01,28,25108,卖盘
