,time,price,change,volume,amount,type
0,15:00:00,12.4,--,0,0,卖盘
1,14:59:59,12.4,-0.01,0,0,卖盘
2,14:59:53,12.41,--,11,13651,买盘
3,14:59:47,12.41,0.01,4,4964,买盘
4,14:59:43,12.4,--,30,37200,卖盘
5,14:59:38,12.4,--,58,71920,卖盘
6,14:59:28,12.4,--,40,49600,卖盘
7,14:59:23,12.4,-0.01,30,37200,卖盘
8,14:59:17,12.41,0.01,2,2482,中性盘
9,14:59:13,12.4,--,84,104160,卖盘
10,14:59:08,12.4,-0.01,200,248000,卖盘
11,14:58:58,12.41,--,0,0,卖盘
12,14:58:53,12.41,0.01,176,218416,买盘
13,14:58:43,12.4,--,0,0,卖盘
14,14:58:38,12.4,-0.03,112,138880,卖盘
15,14:58:32,12.43,0.01,167,207581,买盘
16,14:58:28,12.42,--,20,24840,买盘
17,14:58:23,12.42,-0.01,162,201204,卖盘
18,14:58:17,12.43,--,10,12430,买盘
19,14:58:13,12.43,--,4,4972,卖盘
20,14:58:08,12.43,--,5,6215,卖盘
21,14:57:58,12.43,--,0,0,中性盘
22,14:57:47,12.43,--,62,77066,卖盘
23,14:57:43,12.43,-0.02,5,6215,卖盘
24,14:57:28,12.45,0.03,7,8715,买盘
25,14:57:23,12.42,-0.01,137,170154,卖盘
26,14:57:17,12.43,--,27,33561,卖盘
27,14:57:13,12.43,--,10,12430,卖盘
28,14:56:53,12.43,-0.02,10,12430,卖盘
29,14:56:37,12.45,--,49,61005,卖盘
30,14:56:32,12.45,--,20,24900,卖盘
31,14:56:26,12.45,-0.01,10,12450,卖盘
32,14:56:17,12.46,--,10,12460,买盘
33,14:56:07,12.46,-0.02,84,104664,卖盘
34,14:55:56,12.48,0.01,5,6240,买盘
35,14:55:52,12.47,-0.01,15,18705,卖盘
36,14:55:37,12.48,--,11,14464,卖盘
37,14:55:17,12.48,--,88,110335,卖盘
38,14:55:11,12.48,-0.01,10,12480,卖盘
39,14:55:02,12.49,0.01,15,18735,买盘
40,14:54:56,12.48,-0.01,5,6240,卖盘
41,14:54:47,12.49,--,9,11241,买盘
42,14:54:37,12.49,--,10,12490,卖盘
43,14:54:32,12.49,-0.01,110,137390,卖盘
44,14:54:17,12.5,--,63,79487,卖盘
45,14:54:11,12.5,--,32,40000,卖盘
46,14:54:07,12.5,--,2,2500,卖盘
47,14:54:02,12.5,--,81,101250,卖盘
48,14:53:56,12.5,--,31,39262,卖盘
49,14:53:52,12.5,--,10,12500,卖盘
50,14:53:41,12.5,-0.01,1,1250,卖盘
51,14:53:26,12.51,0.01,5,6255,买盘
52,14:53:22,12.5,--,0,0,卖盘
53,14:53:16,12.5,-0.01,100,125000,卖盘
54,14:53:11,12.51,--,24,30024,卖盘
55,14:52:56,12.51,--,5,6255,卖盘
56,14:52:41,12.51,-0.01,37,46287,卖盘
57,14:52:37,12.52,-0.01,14,17528,买盘
58,14:52:32,12.53,0.01,20,25060,买盘
59,14:52:26,12.52,--,76,95152,卖盘
60,14:52:22,12.52,--,20,25040,卖盘
61,14:52:17,12.52,--,50,62600,卖盘
62,14:52:11,12.52,--,5,6260,卖盘
63,14:52:07,12.52,--,4,5008,卖盘
64,14:51:52,12.52,-0.01,10,12520,卖盘
65,14:51:47,12.53,--,12,15775,卖盘
66,14:51:41,12.53,0.01,37,46874,买盘
67,14:51:37,12.52,--,13,16276,卖盘
68,14:51:26,12.52,--,200,250400,卖盘
69,14:51:17,12.52,--,31,38812,卖盘
70,14:51:11,12.52,--,13,16276,卖盘
71,14:51:07,12.52,--,100,125200,卖盘
72,14:51:01,12.52,--,3,3756,卖盘
73,14:50:52,12.52,--,10,12520,卖盘
74,14:50:46,12.52,--,6,7512,卖盘
75,14:50:37,12.52,--,20,25040,卖盘
76,14:50:31,12.52,--,11,13772,卖盘
77,14:50:26,12.52,--,30,37560,卖盘
78,14:50:21,12.52,--,66,82632,卖盘
79,14:50:16,12.52,-0.01,40,50080,卖盘
80,14:50:11,12.53,--,16,20048,买盘
81,14:50:02,12.53,--,10,12530,买盘
82,14:49:51,12.53,--,79,99726,卖盘
83,14:49:46,12.53,--,29,36850,卖盘
84,14:49:41,12.53,--,5,6265,卖盘
85,14:49:32,12.53,--,3,3759,买盘
86,14:49:26,12.53,--,0,0,中性盘
87,14:49:16,12.53,--,0,0,卖盘
88,14:49:11,12.53,-0.01,3,3759,卖盘
89,14:48:55,12.54,0.01,50,62699,买盘
90,14:48:41,12.53,-0.01,50,62650,卖盘
91,14:48:20,12.54,0.01,10,12540,买盘
92,14:48:01,12.53,--,36,45108,买盘
93,14:47:55,12.53,--,10,12530,买盘
94,14:47:46,12.53,--,100,125300,买盘
95,14:47:40,12.53,0.01,5,6265,买盘
96,14:47:35,12.52,--,7,8764,卖盘
97,14:47:20,12.52,--,10,12520,卖盘
98,14:47:16,12.52,--,5,6260,卖盘
99,14:47:10,12.52,--,1,1252,卖盘
100,14:47:05,12.52,--,100,125200,卖盘
101,14:46:50,12.52,--,108,135216,卖盘
102,14:46:40,12.52,-0.01,5,6260,卖盘
103,14:46:25,12.53,--,2,2506,买盘
104,14:45:55,12.53,--,39,48867,卖盘
105,14:45:50,12.53,--,1,1253,卖盘
106,14:45:35,12.53,--,20,25060,买盘
107,14:45:16,12.53,0.01,10,12530,买盘
108,14:45:10,12.52,--,100,125200,卖盘
109,14:45:05,12.52,-0.01,24,30048,卖盘
110,14:44:55,12.53,--,23,28819,买盘
111,14:44:40,12.53,--,18,22554,买盘
112,14:44:31,12.53,0.01,18,22554,买盘
113,14:44:16,12.52,--,23,28796,卖盘
114,14:44:10,12.52,--,247,309244,买盘
115,14:44:05,12.52,--,114,142728,买盘
116,14:43:55,12.52,--,10,12520,买盘
117,14:43:50,12.52,--,86,107672,买盘
118,14:43:46,12.52,-0.01,76,95152,卖盘
119,14:43:35,12.53,0.01,17,21301,买盘
120,14:43:25,12.52,--,2,2504,卖盘
121,14:43:15,12.52,--,2,2504,卖盘
122,14:42:40,12.52,--,94,117688,卖盘
123,14:42:35,12.52,-0.01,10,12520,卖盘
124,14:41:55,12.53,--,2,2506,卖盘
125,14:41:34,12.53,--,100,125300,卖盘
126,14:41:19,12.53,--,4,5012,卖盘
127,14:40:59,12.53,--,6,7518,卖盘
128,14:40:55,12.53,--,0,0,卖盘
129,14:40:49,12.53,--,20,25060,卖盘
130,14:40:44,12.53,--,10,12530,卖盘
131,14:40:29,12.53,--,50,62650,卖盘
132,14:40:14,12.53,--,20,25060,卖盘
133,14:40:04,12.53,--,2,2506,卖盘
134,14:39:55,12.53,--,2,2506,卖盘
135,14:39:49,12.53,--,3,3759,卖盘
136,14:39:44,12.53,--,8,10024,卖盘
137,14:39:19,12.53,--,15,18795,卖盘
138,14:39:14,12.53,--,1,1253,卖盘
139,14:38:59,12.53,--,7,8771,卖盘
140,14:38:49,12.53,-0.02,4,5012,卖盘
