,time,price,change,volume,amount,type
0,15:00:00,3.16,--,0,0,卖盘
1,15:00:00,3.16,--,0,0,卖盘
2,14:59:58,3.16,-0.01,254,80264,卖盘
3,14:59:53,3.17,0.01,22,6974,买盘
4,14:59:43,3.16,--,6,1896,卖盘
5,14:59:38,3.16,--,543,171588,卖盘
6,14:59:28,3.16,--,55,17380,卖盘
7,14:59:23,3.16,--,93,29388,卖盘
8,14:59:17,3.16,--,61,19276,买盘
9,14:59:13,3.16,--,851,268916,买盘
10,14:59:08,3.16,--,1138,359608,买盘
11,14:59:02,3.16,0.01,76,24016,买盘
12,14:58:58,3.15,--,204,64260,卖盘
13,14:58:53,3.15,-0.01,389,122535,卖盘
14,14:58:47,3.16,0.01,268,84688,买盘
15,14:58:43,3.15,--,4355,1371825,卖盘
16,14:58:38,3.15,-0.01,3002,945630,卖盘
17,14:58:32,3.16,--,126,39816,买盘
18,14:58:28,3.16,--,563,177908,买盘
19,14:58:23,3.16,0.01,257,81212,买盘
20,14:58:17,3.15,--,282,88830,卖盘
21,14:58:13,3.15,--,611,192465,卖盘
22,14:58:08,3.15,-0.01,424,133560,卖盘
23,14:58:02,3.16,--,107,33812,买盘
24,14:57:58,3.16,--,96,30336,买盘
25,14:57:53,3.16,0.01,320,101120,买盘
26,14:57:47,3.15,--,771,242865,卖盘
27,14:57:43,3.15,-0.01,926,291690,卖盘
28,14:57:38,3.16,--,71,22436,买盘
29,14:57:32,3.16,--,73,23068,买盘
30,14:57:28,3.16,--,193,60988,买盘
31,14:57:23,3.16,--,1683,531828,买盘
32,14:57:17,3.16,0.01,1,316,买盘
33,14:57:13,3.15,-0.01,840,264600,卖盘
34,14:57:08,3.16,--,86,27176,买盘
35,14:57:02,3.16,--,10,3160,买盘
36,14:56:58,3.16,--,205,64780,买盘
37,14:56:53,3.16,--,130,41080,买盘
38,14:56:47,3.16,--,152,48032,买盘
39,14:56:43,3.16,--,27,8532,买盘
40,14:56:38,3.16,--,521,164636,买盘
41,14:56:32,3.16,0.01,87,27492,买盘
42,14:56:28,3.15,--,32,10080,卖盘
43,14:56:23,3.15,-0.01,531,167265,卖盘
44,14:56:17,3.16,--,140,44240,买盘
45,14:56:13,3.16,--,597,188652,买盘
46,14:56:08,3.16,0.01,188,59408,买盘
47,14:56:02,3.15,--,8,2520,卖盘
48,14:55:58,3.15,-0.01,551,173565,卖盘
49,14:55:53,3.16,--,226,71416,买盘
50,14:55:47,3.16,--,181,57196,买盘
51,14:55:43,3.16,--,69,21804,买盘
52,14:55:38,3.16,0.01,486,153576,买盘
53,14:55:32,3.15,-0.01,1172,369180,卖盘
54,14:55:28,3.16,--,216,68256,买盘
55,14:55:23,3.16,--,468,147888,买盘
56,14:55:17,3.16,--,13,4108,买盘
57,14:55:13,3.16,--,43,13588,买盘
58,14:55:08,3.16,--,2209,698044,买盘
59,14:55:02,3.16,--,11,3476,买盘
60,14:54:57,3.16,0.01,147,46452,买盘
61,14:54:53,3.15,-0.01,166,52290,卖盘
62,14:54:47,3.16,0.01,4,1264,买盘
63,14:54:43,3.15,-0.01,339,106785,卖盘
64,14:54:37,3.16,0.01,350,110600,买盘
65,14:54:32,3.15,-0.01,22,6930,卖盘
66,14:54:27,3.16,0.01,34,10744,买盘
67,14:54:22,3.15,-0.01,130,40950,卖盘
68,14:54:17,3.16,--,180,56880,买盘
69,14:54:11,3.16,--,23,7268,买盘
70,14:54:07,3.16,--,206,65096,买盘
71,14:54:02,3.16,--,348,109968,买盘
72,14:53:56,3.16,0.01,30,9480,买盘
73,14:53:52,3.15,-0.01,775,244125,卖盘
74,14:53:47,3.16,0.01,54,17064,买盘
75,14:53:41,3.15,-0.01,398,125370,卖盘
76,14:53:37,3.16,0.01,514,162683,买盘
77,14:53:32,3.15,-0.01,383,120645,卖盘
78,14:53:26,3.16,--,2260,714216,卖盘
79,14:53:22,3.16,-0.01,561,177276,卖盘
80,14:53:17,3.17,--,237,75129,买盘
81,14:53:11,3.17,0.01,26,8242,买盘
82,14:53:07,3.16,--,497,157052,卖盘
83,14:53:02,3.16,--,139,43924,卖盘
84,14:52:56,3.16,-0.01,1030,325480,卖盘
85,14:52:52,3.17,0.01,51,16167,买盘
86,14:52:47,3.16,--,474,149784,卖盘
87,14:52:37,3.16,-0.01,676,213616,卖盘
88,14:52:32,3.17,--,94,29798,买盘
89,14:52:26,3.17,0.01,49,15533,买盘
90,14:52:22,3.16,--,130,41080,卖盘
91,14:52:11,3.16,--,91,28756,卖盘
92,14:52:07,3.16,--,372,117552,卖盘
93,14:52:02,3.16,--,205,64780,卖盘
94,14:51:56,3.16,--,1,316,卖盘
95,14:51:52,3.16,--,131,41396,卖盘
96,14:51:47,3.16,--,156,49296,卖盘
97,14:51:41,3.16,--,72,22752,卖盘
98,14:51:37,3.16,-0.01,346,109336,卖盘
99,14:51:32,3.17,0.01,22,6974,买盘
100,14:51:26,3.16,--,35,11060,卖盘
101,14:51:22,3.16,-0.01,1154,364664,卖盘
102,14:51:17,3.17,0.01,3111,986446,买盘
103,14:51:11,3.16,--,10,3160,买盘
104,14:51:07,3.16,--,2591,818812,卖盘
105,14:51:02,3.16,--,284,89744,卖盘
106,14:50:56,3.16,--,124,39184,卖盘
107,14:50:52,3.16,--,5663,1789508,卖盘
108,14:50:47,3.16,-0.01,4250,1343000,卖盘
109,14:50:41,3.17,0.01,189,59913,买盘
110,14:50:37,3.16,--,1967,621572,卖盘
111,14:50:32,3.16,--,6794,2146904,卖盘
112,14:50:26,3.16,--,35,11060,卖盘
113,14:50:22,3.16,--,514,162424,卖盘
114,14:50:17,3.16,--,228,72048,卖盘
115,14:50:11,3.16,--,200,63200,卖盘
116,14:50:07,3.16,--,870,274920,卖盘
117,14:50:02,3.16,--,652,206032,卖盘
118,14:49:56,3.16,--,628,198448,卖盘
119,14:49:52,3.16,--,327,103332,卖盘
120,14:49:47,3.16,--,10416,3291456,卖盘
121,14:49:41,3.16,-0.01,38,12008,卖盘
122,14:49:37,3.17,0.01,179,56743,买盘
123,14:49:32,3.16,--,143,45188,卖盘
124,14:49:26,3.16,--,9,2844,卖盘
125,14:49:22,3.16,--,28,8848,卖盘
126,14:49:17,3.16,--,71,22436,卖盘
127,14:49:11,3.16,--,97,30652,卖盘
128,14:49:07,3.16,-0.01,321,101436,卖盘
129,14:49:01,3.17,--,2579,817543,买盘
130,14:48:56,3.17,0.01,2282,723394,买盘
131,14:48:52,3.16,--,335,105860,卖盘
132,14:48:47,3.16,-0.01,126,39816,卖盘
133,14:48:41,3.17,0.01,57,18069,买盘
134,14:48:36,3.16,--,22,6952,卖盘
135,14:48:32,3.16,--,7044,2225904,卖盘
136,14:48:26,3.16,--,664,209824,卖盘
137,14:48:21,3.16,--,125,39500,卖盘
138,14:48:16,3.16,-0.01,259,81844,卖盘
139,14:48:11,3.17,0.01,11,3487,买盘
140,14:48:07,3.16,--,368,116288,卖盘
141,14:48:01,3.16,--,457,144412,卖盘
142,14:47:56,3.16,-0.01,199,62884,卖盘
143,14:47:52,3.17,0.01,1033,327461,买盘
144,14:47:46,3.16,--,339,107184,卖盘
145,14:47:41,3.16,--,67,21172,卖盘
146,14:47:37,3.16,--,179,56564,卖盘
