,time,price,change,volume,amount,type
0,15:00:21,4.96,0.01,3734,1852064,卖盘
1,14:57:21,4.95,--,0,0,买盘
2,14:56:54,4.95,--,64,31680,卖盘
3,14:56:45,4.95,-0.01,20,9900,卖盘
4,14:56:42,4.96,0.01,103,51088,买盘
5,14:56:39,4.95,--,1,495,卖盘
6,14:56:36,4.95,--,3,1485,买盘
7,14:56:33,4.95,-0.01,15,7425,买盘
8,14:56:27,4.96,0.02,952,472192,买盘
9,14:56:24,4.94,-0.01,30,14820,卖盘
10,14:56:18,4.95,--,25,12741,卖盘
11,14:56:15,4.95,--,0,128,买盘
12,14:56:12,4.95,--,5,2841,卖盘
13,14:56:09,4.95,--,20,9900,卖盘
14,14:56:06,4.95,0.01,99,49133,买盘
15,14:55:48,4.94,-0.01,65,32110,卖盘
16,14:55:36,4.95,--,2,990,买盘
17,14:55:30,4.95,--,932,461706,卖盘
18,14:55:27,4.95,-0.01,50,24750,卖盘
19,14:55:24,4.96,0.01,5,2480,买盘
20,14:55:21,4.95,--,40,19800,卖盘
21,14:55:18,4.95,-0.01,30,14850,卖盘
22,14:55:15,4.96,0.01,22,10912,买盘
23,14:55:06,4.95,--,2,990,卖盘
24,14:55:03,4.95,--,11,5445,卖盘
25,14:54:54,4.95,--,6,2970,卖盘
26,14:54:51,4.95,--,9,4583,买盘
27,14:54:48,4.95,--,162,80556,卖盘
28,14:54:45,4.95,0.01,123,61013,买盘
29,14:54:42,4.94,--,50,24700,卖盘
30,14:54:39,4.94,-0.01,164,81016,卖盘
31,14:54:33,4.95,--,23,11385,买盘
32,14:54:30,4.95,--,200,99000,买盘
33,14:54:27,4.95,--,31,15345,买盘
34,14:54:21,4.95,--,100,49500,买盘
35,14:54:18,4.95,--,952,471606,卖盘
36,14:54:12,4.95,--,142,70290,卖盘
37,14:54:03,4.95,-0.01,3,1485,卖盘
38,14:53:54,4.96,--,50,24800,买盘
39,14:53:33,4.96,--,11,5456,卖盘
40,14:53:30,4.96,--,31,15376,买盘
41,14:53:27,4.96,0.01,20,9920,买盘
42,14:53:21,4.95,-0.01,36,17820,卖盘
43,14:53:18,4.96,--,66,32736,卖盘
44,14:53:15,4.96,--,216,107136,卖盘
45,14:53:09,4.96,--,128,63488,买盘
46,14:53:06,4.96,0.01,30,14880,买盘
47,14:53:00,4.95,-0.01,600,297000,卖盘
48,14:52:57,4.96,--,202,100192,卖盘
49,14:52:51,4.96,--,1,496,卖盘
50,14:52:45,4.96,0.01,96,47616,买盘
51,14:52:27,4.95,-0.01,30,14850,卖盘
52,14:52:24,4.96,--,202,100192,卖盘
53,14:52:21,4.96,--,22,10912,卖盘
54,14:52:18,4.96,--,40,19840,卖盘
55,14:52:15,4.96,--,112,55552,买盘
56,14:52:12,4.96,--,133,65968,卖盘
57,14:52:09,4.96,--,60,29760,卖盘
58,14:52:06,4.96,--,15,7440,卖盘
59,14:52:03,4.96,--,110,54560,卖盘
60,14:51:57,4.96,--,35,17360,买盘
61,14:51:54,4.96,--,503,249488,卖盘
62,14:51:48,4.96,-0.01,48,23808,卖盘
63,14:51:42,4.97,0.01,22,10934,买盘
64,14:51:30,4.96,--,10,4960,卖盘
65,14:51:27,4.96,--,5,2480,卖盘
66,14:51:06,4.96,--,5,2480,卖盘
67,14:51:00,4.96,--,101,50096,卖盘
68,14:50:57,4.96,-0.01,201,99696,卖盘
69,14:50:51,4.97,--,80,39760,买盘
70,14:50:48,4.97,--,5,2485,买盘
71,14:50:30,4.97,--,10,4970,买盘
72,14:50:12,4.97,--,10,4970,买盘
73,14:50:09,4.97,--,353,175441,卖盘
74,14:50:03,4.97,--,505,250985,卖盘
75,14:50:00,4.97,--,31,15407,卖盘
76,14:49:57,4.97,--,1,497,卖盘
77,14:49:51,4.97,--,531,263907,卖盘
78,14:49:30,4.97,-0.01,1,497,卖盘
79,14:49:24,4.98,--,208,103584,买盘
80,14:49:12,4.98,--,9,4482,买盘
81,14:49:09,4.98,--,25,12450,卖盘
82,14:49:00,4.98,--,61,30378,卖盘
83,14:48:57,4.98,--,1,498,卖盘
84,14:48:54,4.98,--,4,1992,卖盘
85,14:48:51,4.98,--,87,43326,卖盘
86,14:48:45,4.98,--,10,4980,卖盘
87,14:48:42,4.98,--,25,12450,卖盘
88,14:48:36,4.98,--,597,297306,卖盘
89,14:48:27,4.98,--,80,39840,卖盘
90,14:48:24,4.98,--,26,12948,卖盘
91,14:48:21,4.98,--,10,4980,卖盘
92,14:48:15,4.98,--,18,8964,卖盘
93,14:48:12,4.98,--,100,49800,卖盘
94,14:48:09,4.98,--,10,4980,卖盘
95,14:48:06,4.98,0.01,28,13944,买盘
96,14:48:03,4.97,-0.01,20,9940,卖盘
97,14:47:54,4.98,0.01,1,498,买盘
98,14:47:51,4.97,-0.01,16,7952,卖盘
99,14:47:45,4.98,0.01,400,199200,买盘
100,14:47:33,4.97,-0.01,37,18389,卖盘
101,14:47:27,4.98,0.01,200,99600,买盘
102,14:47:12,4.97,--,100,49700,卖盘
103,14:46:54,4.97,-0.01,16,7952,卖盘
104,14:46:51,4.98,--,10,4980,买盘
105,14:46:48,4.98,--,684,340632,卖盘
106,14:46:45,4.98,--,1,498,卖盘
107,14:46:42,4.98,-0.01,30,14940,卖盘
108,14:46:30,4.99,--,42,20958,买盘
109,14:46:24,4.99,--,746,372548,卖盘
110,14:46:21,4.99,--,333,166371,卖盘
111,14:46:18,4.99,--,51,25449,卖盘
112,14:46:15,4.99,--,160,79840,卖盘
113,14:46:12,4.99,--,43,21457,卖盘
114,14:46:09,4.99,--,55,27445,卖盘
115,14:46:06,4.99,--,500,249500,卖盘
116,14:46:00,4.99,--,1,499,卖盘
117,14:45:57,4.99,-0.01,9,4491,卖盘
118,14:45:45,5.0,0.01,50,25000,买盘
119,14:45:42,4.99,--,10,4990,卖盘
120,14:45:21,4.99,--,20,9980,卖盘
121,14:45:15,4.99,--,21,10479,买盘
122,14:45:12,4.99,-0.01,200,99800,中性盘
123,14:45:06,5.0,0.01,37,18500,买盘
124,14:45:00,4.99,--,298,148702,卖盘
125,14:44:57,4.99,-0.01,1,499,卖盘
126,14:44:51,5.0,0.01,592,296000,买盘
127,14:44:45,4.99,--,9,4565,卖盘
128,14:44:39,4.99,0.01,720,359704,买盘
129,14:44:36,4.98,--,67,33366,卖盘
130,14:44:33,4.98,-0.01,659,328182,卖盘
131,14:44:30,4.99,0.01,141,70359,买盘
132,14:44:18,4.98,-0.01,1,498,卖盘
133,14:44:15,4.99,0.01,1,499,买盘
134,14:44:12,4.98,--,183,91134,卖盘
135,14:44:09,4.98,--,30,14940,卖盘
136,14:44:06,4.98,-0.01,588,292824,卖盘
137,14:44:03,4.99,0.01,499,249001,买盘
138,14:43:57,4.98,--,45,22410,卖盘
139,14:43:54,4.98,-0.01,10,4980,卖盘
140,14:43:51,4.99,0.01,25,12475,买盘
141,14:43:48,4.98,--,8,3984,卖盘
142,14:43:42,4.98,--,155,77190,卖盘
143,14:43:39,4.98,--,70,34860,卖盘
144,14:43:33,4.98,--,35,17430,卖盘
145,14:43:27,4.98,--,10,4980,卖盘
146,14:43:24,4.98,-0.01,20,9960,买盘
147,14:43:21,4.99,0.02,200,99800,买盘
148,14:43:18,4.97,-0.01,15,7455,卖盘
149,14:43:15,4.98,--,27,13520,卖盘
150,14:43:12,4.98,--,65,32793,买盘
151,14:43:06,4.98,--,11,5478,买盘
152,14:43:03,4.98,0.01,22,10956,买盘
153,14:42:48,4.97,-0.01,30,14910,卖盘
154,14:42:45,4.98,0.01,200,99600,买盘
155,14:42:39,4.97,--,30,14910,卖盘
156,14:42:24,4.97,0.01,1274,633178,买盘
157,14:42:18,4.96,-0.01,2,992,卖盘
158,14:42:12,4.97,--,37,18389,买盘
159,14:42:09,4.97,0.01,1,497,买盘
160,14:42:06,4.96,--,45,22320,卖盘
161,14:41:57,4.96,--,8,3968,卖盘
162,14:41:51,4.96,-0.01,10,4960,卖盘
163,14:41:42,4.97,0.01,1,497,买盘
164,14:41:39,4.96,--,5,2480,卖盘
165,14:41:21,4.96,--,25,12400,卖盘
166,14:41:18,4.96,--,18,8928,卖盘
167,14:41:12,4.96,-0.01,351,174096,卖盘
