,time,price,change,volume,amount,type
0,15:00:20,23.89,0.01,2004,4787556,卖盘
1,14:58:53,23.88,--,0,0,卖盘
2,14:56:59,23.88,0.01,17,40596,买盘
3,14:56:56,23.87,-0.01,8,19096,卖盘
4,14:56:53,23.88,-0.01,9,21492,卖盘
5,14:56:47,23.89,0.01,77,183953,买盘
6,14:56:44,23.88,-0.01,11,26268,买盘
7,14:56:38,23.89,--,3,7167,买盘
8,14:56:35,23.89,0.01,9,21501,买盘
9,14:56:32,23.88,--,23,55879,卖盘
10,14:56:29,23.88,-0.01,15,35820,卖盘
11,14:56:26,23.89,--,28,66892,买盘
12,14:56:23,23.89,0.01,22,52558,买盘
13,14:56:20,23.88,--,10,23880,卖盘
14,14:56:17,23.88,-0.01,3,7164,卖盘
15,14:56:11,23.89,--,27,64503,买盘
16,14:56:08,23.89,--,10,23890,买盘
17,14:56:05,23.89,--,5,11945,买盘
18,14:56:02,23.89,0.01,39,93171,买盘
19,14:55:59,23.88,-0.01,112,267456,卖盘
20,14:55:56,23.89,--,1,2389,买盘
21,14:55:53,23.89,--,66,159107,买盘
22,14:55:50,23.89,0.01,29,69281,买盘
23,14:55:47,23.88,--,121,288948,卖盘
24,14:55:41,23.88,-0.01,4,9552,卖盘
25,14:55:35,23.89,0.01,100,238900,买盘
26,14:55:29,23.88,0.01,61,145668,买盘
27,14:55:26,23.87,--,4,9548,卖盘
28,14:55:23,23.87,-0.01,4,9548,卖盘
29,14:55:20,23.88,--,1,2388,买盘
30,14:55:17,23.88,0.02,21,50148,买盘
31,14:55:14,23.86,--,41,97826,卖盘
32,14:55:11,23.86,-0.02,44,106224,卖盘
33,14:55:08,23.88,0.02,1,2388,买盘
34,14:55:05,23.86,-0.02,32,76352,卖盘
35,14:55:02,23.88,0.02,6,14328,买盘
36,14:54:59,23.86,-0.02,27,64422,卖盘
37,14:54:53,23.88,0.01,4,9552,买盘
38,14:54:50,23.87,--,6,14322,卖盘
39,14:54:47,23.87,-0.01,12,28644,中性盘
40,14:54:38,23.88,0.01,34,81192,买盘
41,14:54:35,23.87,--,12,28644,买盘
42,14:54:29,23.87,-0.01,72,171864,卖盘
43,14:54:23,23.88,0.01,100,238800,买盘
44,14:54:17,23.87,--,4,9548,卖盘
45,14:54:14,23.87,--,13,31031,买盘
46,14:54:11,23.87,0.01,34,81158,买盘
47,14:54:05,23.86,-0.01,9,21474,卖盘
48,14:54:02,23.87,--,2,4774,买盘
49,14:53:59,23.87,--,8,19096,买盘
50,14:53:56,23.87,--,28,67790,买盘
51,14:53:44,23.87,-0.01,3,7161,卖盘
52,14:53:35,23.88,--,23,54924,买盘
53,14:53:29,23.88,--,22,54661,卖盘
54,14:53:23,23.88,--,7,16978,买盘
55,14:53:20,23.88,0.03,1,2388,买盘
56,14:53:11,23.85,-0.04,36,87338,卖盘
57,14:53:08,23.89,0.01,1,2389,买盘
58,14:53:05,23.88,0.03,100,238800,买盘
59,14:52:56,23.85,-0.02,2,4770,卖盘
60,14:52:53,23.87,0.01,10,23870,买盘
61,14:52:41,23.86,0.01,1,2386,买盘
62,14:52:32,23.85,--,32,77083,卖盘
63,14:52:29,23.85,0.03,184,438983,买盘
64,14:52:26,23.82,-0.02,20,47640,卖盘
65,14:52:20,23.84,--,50,119200,买盘
66,14:52:11,23.84,0.02,81,193104,买盘
67,14:52:05,23.82,-0.02,8,19056,卖盘
68,14:52:02,23.84,0.03,12,28608,买盘
69,14:51:50,23.81,-0.03,24,58096,卖盘
70,14:51:47,23.84,0.02,227,541168,买盘
71,14:51:41,23.82,--,1,2382,买盘
72,14:51:38,23.82,--,67,159594,买盘
73,14:51:32,23.82,--,11,26202,买盘
74,14:51:29,23.82,--,8,19056,买盘
75,14:51:26,23.82,-0.01,68,162928,卖盘
76,14:51:20,23.83,0.01,3,7148,买盘
77,14:51:14,23.82,--,26,63361,买盘
78,14:51:11,23.82,--,1,2382,买盘
