,time,price,change,volume,amount,type
0,15:00:00,11.11,--,0,0,卖盘
1,15:00:00,11.11,-0.01,0,0,卖盘
2,15:00:00,11.12,--,20,22240,买盘
3,14:59:57,11.12,0.01,448,498175,买盘
4,14:59:51,11.11,--,30,33330,卖盘
5,14:59:46,11.11,--,147,163317,卖盘
6,14:59:42,11.11,--,35,38885,卖盘
7,14:59:36,11.11,0.01,286,318523,买盘
8,14:59:31,11.1,--,10,11100,买盘
9,14:59:27,11.1,--,477,529470,卖盘
10,14:59:21,11.1,--,402,446220,卖盘
11,14:59:16,11.1,0.01,22,24420,中性盘
12,14:59:12,11.09,-0.01,408,452849,卖盘
13,14:59:06,11.1,--,19,21090,买盘
14,14:59:01,11.1,--,88,97680,买盘
15,14:58:57,11.1,0.01,90,99900,买盘
16,14:58:51,11.09,--,112,124208,卖盘
17,14:58:46,11.09,-0.01,20,22180,卖盘
18,14:58:42,11.1,--,293,325230,买盘
19,14:58:36,11.1,--,55,61050,买盘
20,14:58:31,11.1,0.01,175,194250,买盘
21,14:58:27,11.09,--,8,8872,卖盘
22,14:58:21,11.09,--,9,9981,卖盘
23,14:58:12,11.09,-0.01,633,702618,卖盘
24,14:58:01,11.1,0.01,45,49950,买盘
25,14:57:57,11.09,-0.01,115,127535,卖盘
26,14:57:51,11.1,0.01,339,376290,买盘
27,14:57:42,11.09,-0.01,356,394804,卖盘
28,14:57:36,11.1,0.01,208,231213,买盘
29,14:57:31,11.09,--,108,119772,卖盘
30,14:57:27,11.09,-0.01,113,126093,卖盘
31,14:57:21,11.1,0.01,72,79920,买盘
32,14:57:16,11.09,--,22,24398,卖盘
33,14:57:12,11.09,--,24,26616,卖盘
34,14:57:06,11.09,--,20,22180,卖盘
35,14:57:01,11.09,--,267,296103,卖盘
36,14:56:57,11.09,--,86,95374,卖盘
37,14:56:51,11.09,--,55,62004,买盘
38,14:56:46,11.09,--,120,133080,卖盘
39,14:56:42,11.09,-0.01,20,22180,卖盘
40,14:56:36,11.1,0.01,208,230880,买盘
41,14:56:31,11.09,--,88,97592,卖盘
42,14:56:26,11.09,--,59,65431,卖盘
43,14:56:21,11.09,--,60,66540,卖盘
44,14:56:16,11.09,--,26,28834,卖盘
45,14:56:11,11.09,--,25,27725,卖盘
46,14:56:06,11.09,--,114,126426,卖盘
47,14:56:01,11.09,--,178,197601,买盘
48,14:55:56,11.09,0.01,63,69867,买盘
49,14:55:51,11.08,-0.01,81,89748,卖盘
50,14:55:46,11.09,--,468,519921,卖盘
51,14:55:41,11.09,--,38,42142,卖盘
52,14:55:36,11.09,--,122,135508,卖盘
53,14:55:31,11.09,--,77,85603,卖盘
54,14:55:26,11.09,--,6,6654,卖盘
55,14:55:21,11.09,--,64,70976,卖盘
56,14:55:16,11.09,--,9,9981,卖盘
57,14:55:11,11.09,--,620,688422,卖盘
58,14:55:06,11.09,-0.01,39,43251,卖盘
59,14:55:01,11.1,0.01,43,47730,买盘
60,14:54:56,11.09,--,33,36597,卖盘
