,time,price,change,volume,amount,type
0,15:00:20,37.08,-0.01,248,919584,卖盘
1,14:58:53,37.09,--,0,0,卖盘
2,14:56:53,37.09,0.01,1,3709,中性盘
3,14:56:38,37.08,-0.05,9,33372,卖盘
4,14:56:32,37.13,--,3,11139,买盘
5,14:56:29,37.13,--,2,7426,买盘
6,14:56:23,37.13,0.01,6,22278,买盘
7,14:56:17,37.12,--,10,37120,卖盘
8,14:56:11,37.12,--,1,3711,卖盘
9,14:56:08,37.12,--,14,51968,卖盘
10,14:56:05,37.12,--,1,3711,卖盘
11,14:56:02,37.12,--,1,3711,卖盘
12,14:55:53,37.12,0.02,7,25984,中性盘
13,14:55:44,37.1,-0.02,6,22260,卖盘
14,14:55:41,37.12,0.01,4,14847,买盘
15,14:55:35,37.11,-0.01,17,63087,卖盘
16,14:55:32,37.12,--,5,18560,买盘
17,14:55:29,37.12,0.01,22,81664,买盘
18,14:55:23,37.11,-0.01,14,51954,卖盘
19,14:55:20,37.12,0.01,1,3711,买盘
20,14:55:17,37.11,--,25,92775,卖盘
21,14:55:05,37.11,0.03,26,96486,买盘
22,14:55:02,37.08,-0.02,32,118656,卖盘
23,14:54:56,37.1,--,5,18550,买盘
24,14:54:47,37.1,--,7,25970,买盘
25,14:54:41,37.1,--,2,7420,买盘
26,14:54:38,37.1,-0.02,22,81620,卖盘
27,14:54:17,37.12,0.02,1,3711,买盘
28,14:54:05,37.1,--,4,14840,卖盘
29,14:53:47,37.1,--,10,37100,中性盘
30,14:53:20,37.1,-0.03,3,11130,卖盘
31,14:53:17,37.13,0.03,2,7426,买盘
32,14:53:11,37.1,-0.01,3,11130,买盘
33,14:53:02,37.11,-0.03,17,63087,卖盘
34,14:52:47,37.14,0.03,2,7428,买盘
35,14:52:44,37.11,-0.02,4,14844,卖盘
36,14:52:38,37.13,-0.02,15,55695,卖盘
37,14:52:29,37.15,0.04,1,3715,买盘
38,14:52:14,37.11,--,24,89064,卖盘
39,14:51:56,37.11,0.02,8,29688,买盘
40,14:51:44,37.09,--,2,7418,卖盘
41,14:51:41,37.09,-0.02,4,14836,卖盘
42,14:51:29,37.11,--,8,29688,买盘
43,14:51:11,37.11,--,5,18555,买盘
44,14:50:35,37.11,--,2,7422,买盘
45,14:50:32,37.11,0.04,5,18555,买盘
46,14:50:20,37.07,--,21,77847,卖盘
47,14:50:11,37.07,--,2,7414,卖盘
48,14:49:59,37.07,--,2,7414,卖盘
49,14:49:44,37.07,-0.09,1,3707,卖盘
50,14:49:41,37.16,0.05,9,33444,买盘
51,14:49:38,37.11,--,18,69915,卖盘
52,14:49:17,37.11,--,20,74220,卖盘
53,14:49:11,37.11,0.01,1,3711,卖盘
54,14:49:08,37.1,0.03,13,48823,买盘
55,14:48:56,37.07,--,6,22242,卖盘
56,14:48:41,37.07,0.01,1,3707,中性盘
57,14:48:07,37.06,-0.03,3,11118,卖盘
58,14:47:55,37.09,0.03,5,18545,买盘
59,14:47:40,37.06,--,1,3706,卖盘
60,14:47:37,37.06,--,1,3706,卖盘
61,14:47:25,37.06,--,2,7412,卖盘
62,14:47:16,37.06,--,7,25942,卖盘
63,14:47:04,37.06,--,8,29648,卖盘
64,14:46:58,37.06,--,1,3706,卖盘
65,14:46:52,37.06,--,3,11118,卖盘
66,14:46:43,37.06,--,3,11118,卖盘
67,14:46:34,37.06,--,5,18530,卖盘
68,14:46:31,37.06,--,10,37060,卖盘
69,14:46:28,37.06,--,3,11118,卖盘
70,14:46:13,37.06,0.03,9,33354,买盘
71,14:46:07,37.03,-0.03,3,11109,卖盘
72,14:45:58,37.06,0.05,3,11118,买盘
73,14:45:55,37.01,-0.01,8,29608,卖盘
74,14:45:40,37.02,-0.03,7,25914,卖盘
75,14:45:28,37.05,-0.03,26,96329,卖盘
76,14:45:16,37.08,0.02,1,3708,中性盘
77,14:45:10,37.06,--,2,7412,卖盘
78,14:45:04,37.06,--,3,11118,卖盘
79,14:44:49,37.06,-0.02,1,3706,卖盘
80,14:44:46,37.08,0.02,1,7304,买盘
81,14:44:43,37.06,-0.02,4,14824,卖盘
82,14:44:37,37.08,--,6,22248,买盘
83,14:44:31,37.08,--,4,14832,买盘
84,14:44:25,37.08,--,2,7527,卖盘
85,14:44:13,37.08,--,2,7416,卖盘
86,14:44:07,37.08,-0.01,6,22248,卖盘
87,14:43:55,37.09,0.01,11,40799,买盘
88,14:43:49,37.08,-0.01,7,25956,卖盘
89,14:43:40,37.09,0.01,2,7418,买盘
90,14:43:37,37.08,--,2,7416,卖盘
91,14:43:31,37.08,--,7,25956,卖盘
92,14:43:22,37.08,--,10,37080,卖盘
93,14:43:13,37.08,--,2,7416,卖盘
94,14:43:10,37.08,0.02,0,3596,买盘
95,14:43:04,37.06,-0.02,3,11118,卖盘
96,14:43:01,37.08,0.02,4,14832,买盘
97,14:42:58,37.06,--,1,3706,卖盘
98,14:42:43,37.06,-0.02,1,3706,卖盘
99,14:42:34,37.08,0.02,1,3708,买盘
100,14:42:31,37.06,--,4,14824,卖盘
101,14:42:25,37.06,0.01,3,11118,卖盘
102,14:42:22,37.05,-0.01,1,3704,买盘
103,14:42:19,37.06,--,4,14824,卖盘
104,14:42:13,37.06,--,1,3706,买盘
105,14:42:10,37.06,0.05,2,7412,买盘
106,14:42:01,37.01,--,3,11103,卖盘
107,14:41:58,37.01,-0.05,4,14804,卖盘
108,14:41:49,37.06,0.05,3,11118,买盘
109,14:41:43,37.01,-0.03,9,33309,卖盘
110,14:41:34,37.04,-0.05,5,18520,卖盘
111,14:41:25,37.09,--,6,22254,买盘
112,14:41:19,37.09,0.05,6,22254,买盘
113,14:41:16,37.04,--,2,7408,卖盘
114,14:41:10,37.04,--,1,3704,卖盘
115,14:41:01,37.04,0.02,4,14816,买盘
116,14:40:52,37.02,-0.02,1,3702,卖盘
117,14:40:49,37.04,0.02,4,14816,买盘
118,14:40:46,37.02,-0.07,4,14808,中性盘
119,14:40:37,37.09,0.05,14,51926,买盘
120,14:40:22,37.04,0.03,1,3704,卖盘
121,14:40:13,37.01,-0.05,1,3701,卖盘
122,14:40:07,37.06,0.05,3,11118,买盘
123,14:39:58,37.01,0.01,3,11103,中性盘
124,14:39:49,37.0,--,8,29600,卖盘
125,14:39:43,37.0,--,4,14800,卖盘
126,14:39:40,37.0,--,10,37000,卖盘
127,14:39:34,37.0,--,2,7400,卖盘
128,14:39:31,37.0,-0.06,10,37000,卖盘
129,14:39:22,37.06,0.01,4,14824,买盘
130,14:39:19,37.05,-0.01,6,22230,卖盘
131,14:39:07,37.06,--,19,70414,卖盘
132,14:38:46,37.06,--,1,3706,卖盘
133,14:38:37,37.06,-0.03,4,14824,卖盘
134,14:38:28,37.09,--,13,48217,卖盘
135,14:38:22,37.09,--,1,3709,卖盘
136,14:38:19,37.09,--,1,3709,卖盘
137,14:38:07,37.09,--,1,3709,卖盘
138,14:37:58,37.09,--,1,3709,卖盘
139,14:37:52,37.09,--,5,18545,卖盘
140,14:37:49,37.09,--,1,3709,卖盘
141,14:37:34,37.09,--,1,3709,卖盘
142,14:37:25,37.09,--,2,7418,卖盘
143,14:37:19,37.09,--,1,3709,卖盘
144,14:37:07,37.09,--,4,14836,卖盘
145,14:36:58,37.09,--,1,3709,卖盘
146,14:36:22,37.09,--,1,3709,卖盘
147,14:36:10,37.09,--,3,11127,卖盘
148,14:35:40,37.09,0.02,1,3709,中性盘
149,14:35:31,37.07,-0.1,1,3707,中性盘
150,14:35:22,37.17,--,3,11151,卖盘
151,14:35:16,37.17,--,3,11151,卖盘
152,14:35:07,37.17,0.11,9,33453,买盘
153,14:35:01,37.06,--,2,7412,卖盘
154,14:34:52,37.06,-0.1,2,7412,卖盘
155,14:34:49,37.16,--,1,3715,卖盘
156,14:34:46,37.16,--,3,11147,卖盘
157,14:34:37,37.16,0.1,11,40875,买盘
158,14:34:31,37.06,--,1,3706,卖盘
159,14:34:28,37.06,--,1,3706,卖盘
160,14:34:22,37.06,--,5,18530,卖盘
161,14:34:13,37.06,0.01,1,3706,中性盘
162,14:34:04,37.05,-0.12,1,3704,卖盘
163,14:33:58,37.17,0.12,4,14868,中性盘
164,14:33:52,37.05,--,2,7409,卖盘
165,14:33:49,37.05,-0.13,5,18525,卖盘
166,14:33:40,37.18,0.14,6,22308,买盘
167,14:33:34,37.04,-0.11,13,48152,卖盘
168,14:33:22,37.15,0.1,39,144885,买盘
169,14:33:19,37.05,--,7,25934,卖盘
170,14:32:49,37.05,-0.01,42,155610,卖盘
171,14:32:40,37.06,0.01,1,3706,买盘
172,14:32:37,37.05,--,2,7409,卖盘
173,14:32:34,37.05,--,10,37050,卖盘
174,14:32:28,37.05,0.05,3,11115,买盘
175,14:32:19,37.0,-0.04,7,25900,卖盘
176,14:32:01,37.04,0.04,1,3704,买盘
177,14:31:46,37.0,--,9,33300,卖盘
178,14:31:40,37.0,--,135,499500,买盘
179,14:31:28,37.0,0.05,70,259000,买盘
