,time,price,change,volume,amount,type
0,15:00:00,16.34,--,0,0,中性盘
1,15:00:00,16.34,-0.01,0,0,中性盘
2,15:00:00,16.35,--,1024,1674240,买盘
3,14:59:57,16.35,0.02,37,60495,买盘
4,14:59:52,16.33,-0.02,141,230252,卖盘
5,14:59:47,16.35,0.01,581,949935,买盘
6,14:59:43,16.34,0.01,114,186276,买盘
7,14:59:37,16.33,-0.02,244,398451,卖盘
8,14:59:32,16.35,0.02,110,179850,买盘
9,14:59:28,16.33,-0.02,59,96346,卖盘
10,14:59:22,16.35,--,260,425786,卖盘
11,14:59:17,16.35,--,52,85020,卖盘
12,14:59:13,16.35,-0.01,92,150420,卖盘
13,14:59:07,16.36,--,84,137424,买盘
14,14:59:02,16.36,--,7,11452,买盘
15,14:58:57,16.36,--,20,32720,买盘
16,14:58:52,16.36,--,133,217588,卖盘
17,14:58:47,16.36,--,322,526792,买盘
18,14:58:42,16.36,--,137,224132,卖盘
19,14:58:37,16.36,--,532,870352,买盘
20,14:58:32,16.36,-0.01,140,229040,买盘
21,14:58:27,16.37,0.02,109,178433,买盘
22,14:58:22,16.35,--,1070,1749450,卖盘
23,14:58:17,16.35,-0.02,1179,1927665,卖盘
24,14:58:12,16.37,0.01,119,194803,买盘
25,14:58:07,16.36,--,101,165236,卖盘
26,14:58:02,16.36,0.01,902,1475672,买盘
27,14:57:57,16.35,--,229,374415,卖盘
28,14:57:52,16.35,--,569,930315,卖盘
29,14:57:47,16.35,--,100,163500,卖盘
30,14:57:42,16.35,-0.01,63,103005,卖盘
31,14:57:37,16.36,--,128,209408,买盘
32,14:57:32,16.36,0.01,97,158692,买盘
33,14:57:27,16.35,--,106,173310,卖盘
34,14:57:22,16.35,--,59,96465,卖盘
35,14:57:17,16.35,0.03,8372,13689168,买盘
36,14:57:12,16.32,-0.01,106,172992,卖盘
37,14:57:07,16.33,0.01,36,58787,买盘
38,14:57:02,16.32,--,143,233376,卖盘
39,14:56:57,16.32,--,22,35904,卖盘
40,14:56:52,16.32,0.02,3242,5291629,买盘
41,14:56:47,16.3,-0.01,213,347190,卖盘
42,14:56:37,16.31,--,69,112538,卖盘
43,14:56:32,16.31,--,157,256066,卖盘
44,14:56:27,16.31,-0.01,20,32619,卖盘
45,14:56:22,16.32,0.01,107,174624,买盘
46,14:56:17,16.31,0.01,104,169624,买盘
47,14:56:12,16.3,-0.01,193,314590,卖盘
48,14:56:07,16.31,--,147,239756,卖盘
49,14:56:02,16.31,--,141,229970,卖盘
50,14:55:57,16.31,--,32,52191,卖盘
51,14:55:52,16.31,-0.01,49,79919,卖盘
52,14:55:47,16.32,--,73,119136,买盘
53,14:55:42,16.32,--,401,654432,买盘
54,14:55:37,16.32,--,1446,2360818,卖盘
55,14:55:32,16.32,--,94,153408,卖盘
56,14:55:27,16.32,-0.01,589,961248,卖盘
57,14:55:22,16.33,0.01,670,1094110,买盘
58,14:55:17,16.32,--,183,298656,卖盘
59,14:55:12,16.32,-0.01,20,32640,卖盘
60,14:55:07,16.33,0.01,368,600943,买盘
61,14:55:02,16.32,--,15,24480,卖盘
62,14:54:57,16.32,--,12,19584,卖盘
63,14:54:52,16.32,-0.01,303,494496,卖盘
64,14:54:47,16.33,--,1217,1988634,买盘
65,14:54:42,16.33,0.01,81,132273,买盘
66,14:54:37,16.32,--,90,146880,卖盘
67,14:54:32,16.32,-0.01,53,87768,卖盘
68,14:54:27,16.33,0.01,5,8164,买盘
69,14:54:22,16.32,-0.01,33,53856,卖盘
70,14:54:17,16.33,0.01,25,40824,买盘
71,14:54:12,16.32,--,76,124668,卖盘
72,14:54:07,16.32,-0.01,224,366514,卖盘
73,14:54:02,16.33,--,39,63686,买盘
74,14:53:57,16.33,--,53,86548,买盘
75,14:53:52,16.33,--,34,55521,买盘
76,14:53:47,16.33,0.01,223,364158,买盘
77,14:53:42,16.32,--,11,17952,卖盘
78,14:53:37,16.32,-0.01,26,42432,卖盘
79,14:53:32,16.33,--,20,32659,买盘
80,14:53:27,16.33,--,113,184528,卖盘
81,14:53:22,16.33,--,260,424579,卖盘
82,14:53:17,16.33,--,238,388964,买盘
83,14:53:12,16.33,--,47,76750,买盘
84,14:53:07,16.33,0.01,31,50622,买盘
85,14:53:01,16.32,-0.01,36,58752,卖盘
86,14:52:57,16.33,--,45,73484,买盘
87,14:52:52,16.33,--,131,214233,买盘
88,14:52:46,16.33,0.01,85,139425,买盘
89,14:52:42,16.32,-0.01,43,70486,卖盘
90,14:52:37,16.33,--,127,207701,买盘
91,14:52:31,16.33,0.01,108,176363,买盘
92,14:52:27,16.32,--,658,1073856,卖盘
93,14:52:21,16.32,--,121,197782,卖盘
94,14:52:16,16.32,--,1557,2541644,卖盘
95,14:52:11,16.32,--,147,239904,卖盘
96,14:52:06,16.32,--,30,48960,卖盘
97,14:52:01,16.32,0.02,3787,6180677,买盘
98,14:51:56,16.3,--,189,308070,卖盘
99,14:51:51,16.3,--,464,756939,卖盘
100,14:51:46,16.3,--,1444,2354339,卖盘
101,14:51:41,16.3,-0.01,2634,4293420,卖盘
102,14:51:36,16.31,--,111,181041,买盘
103,14:51:31,16.31,0.01,20,32619,买盘
104,14:51:26,16.3,--,167,273139,卖盘
105,14:51:21,16.3,--,50,81500,卖盘
106,14:51:16,16.3,-0.01,146,237980,卖盘
107,14:51:11,16.31,0.01,15,24464,买盘
108,14:51:06,16.3,--,19,30970,卖盘
109,14:51:00,16.3,--,188,306440,卖盘
110,14:50:56,16.3,--,63,102690,卖盘
111,14:50:46,16.3,--,57,92910,卖盘
112,14:50:41,16.3,-0.01,139,226570,卖盘
113,14:50:36,16.31,--,6,9786,买盘
114,14:50:31,16.31,0.01,164,267484,买盘
