,time,price,change,volume,amount,type
0,15:00:00,11.25,--,0,0,卖盘
1,15:00:00,11.25,--,325,365625,卖盘
2,14:59:58,11.25,--,61,68625,卖盘
3,14:59:52,11.25,--,110,123750,卖盘
4,14:59:47,11.25,-0.01,148,166500,卖盘
5,14:59:43,11.26,0.01,707,796082,买盘
6,14:59:37,11.25,-0.01,5,5625,卖盘
7,14:59:32,11.26,0.01,42,47292,买盘
8,14:59:28,11.25,--,130,146250,卖盘
9,14:59:22,11.25,--,13,14625,卖盘
10,14:59:17,11.25,--,360,405180,买盘
11,14:59:13,11.25,--,49,55642,买盘
12,14:59:07,11.25,--,75,84375,买盘
13,14:59:02,11.25,--,819,921375,买盘
14,14:58:57,11.25,--,38,42750,买盘
15,14:58:52,11.25,--,63,70875,买盘
16,14:58:47,11.25,--,190,213930,买盘
17,14:58:42,11.25,--,107,120611,卖盘
18,14:58:37,11.25,--,13,14625,卖盘
19,14:58:32,11.25,--,102,115638,买盘
20,14:58:27,11.25,0.01,254,285750,买盘
21,14:58:22,11.24,--,4,4496,卖盘
22,14:58:17,11.24,-0.01,1067,1199308,卖盘
23,14:58:12,11.25,0.01,5,5625,买盘
24,14:58:07,11.24,--,15,16860,卖盘
25,14:58:02,11.24,--,59,66316,卖盘
26,14:57:57,11.24,--,125,140500,买盘
27,14:57:52,11.24,0.01,53,59572,买盘
28,14:57:47,11.23,--,173,194279,卖盘
29,14:57:42,11.23,-0.02,892,1001716,卖盘
30,14:57:37,11.25,--,73,82125,买盘
31,14:57:32,11.25,0.01,334,375750,买盘
32,14:57:27,11.24,-0.01,296,332704,卖盘
33,14:57:17,11.25,0.01,26,29250,买盘
34,14:57:12,11.24,-0.01,37,41588,卖盘
35,14:57:07,11.25,--,304,342000,买盘
36,14:57:02,11.25,0.01,58,65250,买盘
37,14:56:57,11.24,--,199,223676,买盘
38,14:56:52,11.24,--,10,11240,买盘
39,14:56:47,11.24,--,405,455220,买盘
40,14:56:42,11.24,-0.01,1633,1835964,卖盘
41,14:56:37,11.25,0.01,266,299250,买盘
42,14:56:32,11.24,-0.01,80,89920,卖盘
43,14:56:27,11.25,0.01,731,822375,买盘
44,14:56:22,11.24,--,3,3372,卖盘
45,14:56:17,11.24,-0.01,69,77556,卖盘
46,14:56:12,11.25,0.01,1159,1303875,买盘
47,14:56:07,11.24,--,236,265264,卖盘
48,14:56:02,11.24,--,248,278752,卖盘
49,14:55:57,11.24,--,6,6744,卖盘
50,14:55:52,11.24,--,350,393400,卖盘
51,14:55:47,11.24,--,54,60696,卖盘
52,14:55:42,11.24,--,35,39340,卖盘
53,14:55:37,11.24,-0.01,31,35428,卖盘
54,14:55:32,11.25,0.01,63,71460,买盘
55,14:55:27,11.24,-0.01,24,26976,卖盘
56,14:55:22,11.25,0.01,219,246960,买盘
57,14:55:17,11.24,--,22,24728,卖盘
58,14:55:12,11.24,--,96,107904,卖盘
59,14:55:07,11.24,--,26,29224,卖盘
60,14:55:02,11.24,-0.01,10,11240,卖盘
61,14:54:57,11.25,0.01,104,117000,买盘
62,14:54:52,11.24,--,16,17984,卖盘
63,14:54:47,11.24,--,123,138252,卖盘
64,14:54:42,11.24,-0.01,71,79804,卖盘
65,14:54:32,11.25,0.01,24,27000,买盘
66,14:54:27,11.24,--,321,360804,卖盘
67,14:54:17,11.24,--,21,23604,卖盘
68,14:54:12,11.24,--,46,51715,卖盘
69,14:54:07,11.24,-0.01,12,13488,卖盘
70,14:54:02,11.25,0.01,67,75375,买盘
71,14:53:57,11.24,--,67,75308,卖盘
72,14:53:42,11.24,--,5,5620,卖盘
73,14:53:37,11.24,--,15,16860,卖盘
74,14:53:32,11.24,--,174,195576,卖盘
75,14:53:27,11.24,--,96,107904,卖盘
76,14:53:22,11.24,--,45,50591,买盘
77,14:53:17,11.24,--,10,11240,买盘
78,14:53:12,11.24,--,10,11240,买盘
79,14:53:07,11.24,--,523,587852,卖盘
80,14:53:01,11.24,--,2,2248,卖盘
81,14:52:57,11.24,--,672,755328,卖盘
82,14:52:52,11.24,-0.01,4,4496,卖盘
83,14:52:42,11.25,0.01,16,18000,买盘
84,14:52:37,11.24,-0.01,4,4496,卖盘
85,14:52:31,11.25,0.01,52,58500,买盘
86,14:52:27,11.24,-0.01,10,11240,卖盘
87,14:52:21,11.25,--,215,241875,买盘
88,14:52:16,11.25,--,55,61875,买盘
89,14:52:12,11.25,--,23,25875,买盘
90,14:52:07,11.25,--,19,21375,买盘
91,14:52:01,11.25,--,6,6750,卖盘
92,14:51:56,11.25,--,36,40500,买盘
93,14:51:51,11.25,--,10,11250,买盘
94,14:51:46,11.25,--,178,200250,卖盘
95,14:51:41,11.25,--,31,34875,卖盘
96,14:51:36,11.25,--,76,85500,卖盘
97,14:51:31,11.25,-0.01,15,16875,卖盘
98,14:51:26,11.26,0.01,129,145254,买盘
99,14:51:21,11.25,-0.01,33,37125,卖盘
100,14:51:16,11.26,0.01,50,56300,买盘
101,14:51:11,11.25,--,81,91125,买盘
102,14:51:06,11.25,--,17,19125,卖盘
103,14:51:00,11.25,--,256,288000,卖盘
104,14:50:56,11.25,0.01,98,110250,买盘
105,14:50:51,11.24,--,105,118020,买盘
106,14:50:46,11.24,--,15,16860,买盘
107,14:50:41,11.24,--,119,133756,买盘
108,14:50:36,11.24,-0.01,105,118020,卖盘
109,14:50:31,11.25,--,731,822375,买盘
110,14:50:26,11.25,0.01,34,38250,买盘
111,14:50:20,11.24,-0.01,23,25852,卖盘
112,14:50:16,11.25,--,155,174375,买盘
113,14:50:06,11.25,0.02,210,236250,买盘
114,14:49:56,11.23,--,0,0,卖盘
115,14:49:50,11.23,-0.01,152,170696,卖盘
116,14:49:41,11.24,--,1,1124,卖盘
117,14:49:35,11.24,--,20,22480,卖盘
118,14:49:31,11.24,0.01,6,6744,卖盘
119,14:49:26,11.23,--,52,58620,买盘
120,14:49:21,11.23,-0.02,51,58171,卖盘
121,14:49:16,11.25,0.02,2068,2326500,买盘
