,time,price,change,volume,amount,type
0,15:00:24,6.67,--,1311,874437,卖盘
1,14:57:42,6.67,--,0,0,买盘
2,14:56:51,6.67,0.02,30,20010,买盘
3,14:56:36,6.65,-0.01,64,42560,卖盘
4,14:56:33,6.66,-0.02,23,15318,中性盘
5,14:56:18,6.68,0.02,99,66132,买盘
6,14:56:15,6.66,--,21,13986,卖盘
7,14:56:12,6.66,-0.02,20,13320,卖盘
8,14:56:06,6.68,0.01,24,16032,买盘
9,14:56:00,6.67,--,16,10672,买盘
10,14:55:54,6.67,--,80,53360,卖盘
11,14:55:51,6.67,--,12,8004,卖盘
12,14:55:45,6.67,0.02,130,86710,买盘
13,14:55:42,6.65,-0.01,5,3325,卖盘
14,14:55:36,6.66,--,25,16650,卖盘
15,14:55:30,6.66,-0.01,61,40626,卖盘
16,14:55:27,6.67,0.01,142,94714,买盘
17,14:55:24,6.66,-0.01,3,1998,卖盘
18,14:55:12,6.67,--,27,18009,买盘
19,14:55:09,6.67,0.01,26,17342,买盘
20,14:55:00,6.66,--,307,204462,卖盘
21,14:54:57,6.66,--,10,6660,卖盘
22,14:54:54,6.66,--,20,13320,卖盘
23,14:54:45,6.66,--,10,6660,卖盘
24,14:54:42,6.66,--,1,666,卖盘
25,14:54:36,6.66,0.02,67,44622,买盘
26,14:54:27,6.64,-0.01,27,17928,卖盘
27,14:54:21,6.65,--,50,33250,卖盘
28,14:54:18,6.65,-0.01,5,3325,卖盘
29,14:54:12,6.66,--,33,21978,卖盘
30,14:54:09,6.66,0.01,67,44622,买盘
31,14:54:03,6.65,--,43,28595,卖盘
32,14:53:57,6.65,--,27,17955,卖盘
33,14:53:54,6.65,-0.01,3,1995,卖盘
34,14:53:51,6.66,--,14,9324,卖盘
35,14:53:42,6.66,--,41,27306,卖盘
36,14:53:39,6.66,--,30,19980,卖盘
37,14:53:30,6.66,--,41,27306,卖盘
38,14:53:21,6.66,-0.01,50,33300,卖盘
39,14:53:15,6.67,0.01,107,71369,买盘
40,14:53:12,6.66,--,15,9990,卖盘
41,14:53:03,6.66,0.01,35,23310,买盘
42,14:53:00,6.65,-0.01,69,45885,卖盘
43,14:52:57,6.66,0.01,21,13986,买盘
44,14:52:54,6.65,-0.01,59,39235,卖盘
45,14:52:42,6.66,--,109,72594,卖盘
46,14:52:27,6.66,--,20,13320,卖盘
47,14:52:24,6.66,--,21,13986,卖盘
48,14:52:03,6.66,--,3,1998,卖盘
49,14:51:54,6.66,--,46,30636,卖盘
50,14:51:48,6.66,-0.01,60,39960,卖盘
51,14:51:42,6.67,0.01,30,20010,买盘
52,14:51:39,6.66,--,200,133200,卖盘
53,14:51:36,6.66,-0.01,10,6660,卖盘
54,14:51:27,6.67,--,50,33350,买盘
55,14:51:21,6.67,0.01,80,53360,买盘
56,14:51:15,6.66,--,10,6660,卖盘
57,14:51:00,6.66,--,80,53280,卖盘
58,14:50:57,6.66,-0.01,16,10656,卖盘
59,14:50:51,6.67,--,18,12006,买盘
60,14:50:45,6.67,0.01,25,16675,买盘
61,14:50:39,6.66,--,27,17982,卖盘
62,14:50:36,6.66,-0.01,7,4662,卖盘
63,14:50:33,6.67,--,55,36685,买盘
64,14:50:30,6.67,--,1,667,买盘
65,14:50:21,6.67,0.01,6,4002,买盘
66,14:49:57,6.66,-0.01,21,13986,卖盘
67,14:49:48,6.67,--,5,3335,买盘
68,14:49:45,6.67,--,10,6670,买盘
69,14:49:42,6.67,--,9,6003,买盘
70,14:49:39,6.67,--,3,2001,买盘
71,14:49:33,6.67,0.01,64,42688,买盘
72,14:49:30,6.66,--,73,48618,卖盘
73,14:49:21,6.66,-0.01,24,15984,卖盘
74,14:49:18,6.67,0.01,200,133400,买盘
75,14:48:54,6.66,0.01,343,228438,买盘
76,14:48:48,6.65,--,36,23940,卖盘
77,14:48:42,6.65,-0.01,69,45885,卖盘
78,14:48:39,6.66,0.01,9,5994,买盘
79,14:48:33,6.65,--,10,6650,卖盘
80,14:48:21,6.65,--,25,16625,卖盘
81,14:48:18,6.65,-0.01,50,33250,卖盘
82,14:48:12,6.66,0.01,11,7326,买盘
83,14:48:06,6.65,-0.01,72,47880,卖盘
84,14:48:03,6.66,0.01,5,3330,买盘
85,14:48:00,6.65,--,33,21945,卖盘
86,14:47:51,6.65,--,73,48545,卖盘
87,14:47:48,6.65,--,10,6650,卖盘
88,14:47:45,6.65,--,10,6650,卖盘
89,14:47:39,6.65,0.01,298,198303,买盘
90,14:47:36,6.64,--,58,38512,买盘
91,14:47:33,6.64,0.01,10,6640,中性盘
92,14:47:27,6.63,--,57,37791,卖盘
93,14:47:24,6.63,-0.01,67,44421,卖盘
94,14:47:15,6.64,--,31,20584,卖盘
95,14:47:12,6.64,--,1,664,卖盘
96,14:47:03,6.64,--,7,4648,买盘
97,14:47:00,6.64,--,200,132800,买盘
98,14:46:57,6.64,0.01,9,5976,买盘
99,14:46:51,6.63,-0.01,40,26520,卖盘
100,14:46:42,6.64,--,178,118192,卖盘
101,14:46:27,6.64,--,30,19920,卖盘
102,14:46:21,6.64,0.01,17,11288,买盘
